tus,erg,typ,adr,dau,det,kev,cal_abc,remove_VD
174717.25,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
175954.33333333334,84,0,7,3,1,1929.7431,"-0.002714, 23.190500, 0.891068",False
178219.47222222222,44,0,7,3,1,1016.0188,"-0.002714, 23.190500, 0.891068",False
179536.38888888888,119,0,7,3,1,2722.1276,"-0.002714, 23.190500, 0.891068",False
179875.22222222222,232,0,7,3,1,5235.0087,"-0.002714, 23.190500, 0.891068",False
181069.05555555556,1539,0,7,3,1,29262.9046,"-0.002714, 23.190500, 0.891068",False
181982.61111111112,35,0,7,3,1,809.2339,"-0.002714, 23.190500, 0.891068",False
182497.88888888888,764,0,7,3,1,16134.2821,"-0.002714, 23.190500, 0.891068",False
183963.88888888888,23,0,7,3,1,532.8369,"-0.002714, 23.190500, 0.891068",False
185360.38888888888,1615,0,7,3,1,30374.8259,"-0.002714, 23.190500, 0.891068",False
188353.91666666666,1703,0,7,3,1,31623.1453,"-0.002714, 23.190500, 0.891068",False
189357.30555555556,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
190179.16666666666,18,0,7,3,1,417.4407,"-0.002714, 23.190500, 0.891068",False
194522.91666666666,133,0,7,3,1,3037.2196,"-0.002714, 23.190500, 0.891068",False
195172.63888888888,1294,0,7,3,1,25464.9788,"-0.002714, 23.190500, 0.891068",False
195267.11111111112,1513,0,7,3,1,28875.3129,"-0.002714, 23.190500, 0.891068",False
196224.83333333334,38,0,7,3,1,878.2111,"-0.002714, 23.190500, 0.891068",False
197420.63888888888,138,0,7,3,1,3149.4947,"-0.002714, 23.190500, 0.891068",False
198979.25,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
201246.38888888888,51,0,7,3,1,1176.5475,"-0.002714, 23.190500, 0.891068",False
204396.91666666666,1606,0,7,3,1,30244.7876,"-0.002714, 23.190500, 0.891068",False
211950.66666666666,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
213870.75,61,0,7,3,1,1405.4128,"-0.002714, 23.190500, 0.891068",False
216735.22222222222,57,0,7,3,1,1313.9318,"-0.002714, 23.190500, 0.891068",False
217015.30555555556,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
217080.83333333334,24,0,7,3,1,555.8998,"-0.002714, 23.190500, 0.891068",False
219893.61111111112,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
226641.83333333334,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
228566.5,35,0,7,3,1,809.2339,"-0.002714, 23.190500, 0.891068",False
228967.83333333334,40,0,7,3,1,924.1687,"-0.002714, 23.190500, 0.891068",False
229019.44444444444,60,0,7,3,1,1382.5507,"-0.002714, 23.190500, 0.891068",False
229160.69444444444,37,0,7,3,1,855.2241,"-0.002714, 23.190500, 0.891068",False
230965.19444444444,1423,0,7,3,1,27505.3153,"-0.002714, 23.190500, 0.891068",False
231393.52777777778,56,0,7,3,1,1291.048,"-0.002714, 23.190500, 0.891068",False
233484.97222222222,276,0,7,3,1,6194.7274,"-0.002714, 23.190500, 0.891068",False
234295.27777777775,1550,0,7,3,1,29425.7811,"-0.002714, 23.190500, 0.891068",False
234846.6666666667,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
235822.9166666667,78,0,7,3,1,1793.2381,"-0.002714, 23.190500, 0.891068",False
237844.55555555556,58,0,7,3,1,1336.8102,"-0.002714, 23.190500, 0.891068",False
241847.55555555556,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
242518.5,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
242795.0,62,0,7,3,1,1428.2695,"-0.002714, 23.190500, 0.891068",False
246549.38888888888,899,0,7,3,1,18655.6931,"-0.002714, 23.190500, 0.891068",False
249769.80555555556,56,0,7,3,1,1291.048,"-0.002714, 23.190500, 0.891068",False
250292.52777777775,118,0,7,3,1,2699.5803,"-0.002714, 23.190500, 0.891068",False
253146.88888888888,75,0,7,3,1,1724.9123,"-0.002714, 23.190500, 0.891068",False
254438.36111111112,564,0,7,3,1,12217.0205,"-0.002714, 23.190500, 0.891068",False
256460.69444444444,191,0,7,3,1,4331.2671,"-0.002714, 23.190500, 0.891068",False
257712.69444444444,65,0,7,3,1,1496.8069,"-0.002714, 23.190500, 0.891068",False
257911.5833333333,30,0,7,3,1,694.1635,"-0.002714, 23.190500, 0.891068",False
259801.75,37,0,7,3,1,855.2241,"-0.002714, 23.190500, 0.891068",False
260901.75,40,0,7,3,1,924.1687,"-0.002714, 23.190500, 0.891068",False
261378.80555555556,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
261815.5833333333,335,0,7,3,1,7465.1299,"-0.002714, 23.190500, 0.891068",False
268478.3333333333,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
269181.22222222225,542,0,7,3,1,11772.8666,"-0.002714, 23.190500, 0.891068",False
271647.69444444444,37,0,7,3,1,855.2241,"-0.002714, 23.190500, 0.891068",False
272258.75,189,0,7,3,1,4286.9488,"-0.002714, 23.190500, 0.891068",False
273221.5833333333,1738,0,7,3,1,32107.9523,"-0.002714, 23.190500, 0.891068",False
273314.9166666667,143,0,7,3,1,3261.634,"-0.002714, 23.190500, 0.891068",False
273837.9166666667,44,0,7,3,1,1016.0188,"-0.002714, 23.190500, 0.891068",False
274386.3611111111,78,0,7,3,1,1793.2381,"-0.002714, 23.190500, 0.891068",False
276928.0,1232,0,7,3,1,24452.2127,"-0.002714, 23.190500, 0.891068",False
278580.52777777775,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
281906.6111111111,32,0,7,3,1,740.2079,"-0.002714, 23.190500, 0.891068",False
282561.05555555556,1601,0,7,3,1,30172.3541,"-0.002714, 23.190500, 0.891068",False
282787.0833333333,39,0,7,3,1,901.1926,"-0.002714, 23.190500, 0.891068",False
285641.25,344,0,7,3,1,7657.2592,"-0.002714, 23.190500, 0.891068",False
286427.3333333333,863,0,7,3,1,17992.9895,"-0.002714, 23.190500, 0.891068",False
288903.6111111111,282,0,7,3,1,6324.7839,"-0.002714, 23.190500, 0.891068",False
289513.77777777775,29,0,7,3,1,671.1331,"-0.002714, 23.190500, 0.891068",False
289560.3888888889,1437,0,7,3,1,27721.3137,"-0.002714, 23.190500, 0.891068",False
291414.80555555556,507,0,7,3,1,11060.8436,"-0.002714, 23.190500, 0.891068",False
292353.8888888889,1194,0,7,3,1,23821.172,"-0.002714, 23.190500, 0.891068",False
292874.1111111111,69,0,7,3,1,1588.1142,"-0.002714, 23.190500, 0.891068",False
294355.72222222225,50,0,7,3,1,1153.6311,"-0.002714, 23.190500, 0.891068",False
294931.55555555556,1680,0,7,3,1,31300.9375,"-0.002714, 23.190500, 0.891068",False
296152.47222222225,57,0,7,3,1,1313.9318,"-0.002714, 23.190500, 0.891068",False
298395.8611111111,906,0,7,3,1,18783.7352,"-0.002714, 23.190500, 0.891068",False
301475.69444444444,868,0,7,3,1,18085.4523,"-0.002714, 23.190500, 0.891068",False
304699.3888888889,34,0,7,3,1,786.2307,"-0.002714, 23.190500, 0.891068",False
307024.5833333333,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
312173.22222222225,1285,0,7,3,1,25319.2589,"-0.002714, 23.190500, 0.891068",False
320998.8888888889,761,0,7,3,1,16077.1272,"-0.002714, 23.190500, 0.891068",False
322654.22222222225,40,0,7,3,1,924.1687,"-0.002714, 23.190500, 0.891068",False
324136.6111111111,40,0,7,3,1,924.1687,"-0.002714, 23.190500, 0.891068",False
329482.52777777775,33,0,7,3,1,763.222,"-0.002714, 23.190500, 0.891068",False
331202.6666666667,48,0,7,3,1,1107.782,"-0.002714, 23.190500, 0.891068",False
334960.75,37,0,7,3,1,855.2241,"-0.002714, 23.190500, 0.891068",False
335357.4166666667,113,0,7,3,1,2586.7625,"-0.002714, 23.190500, 0.891068",False
335828.94444444444,826,0,7,3,1,17304.547,"-0.002714, 23.190500, 0.891068",False
336625.4166666667,1509,0,7,3,1,28815.3577,"-0.002714, 23.190500, 0.891068",False
340328.02777777775,1778,0,7,3,1,32653.8753,"-0.002714, 23.190500, 0.891068",False
343487.8333333333,1661,0,7,3,1,31032.6,"-0.002714, 23.190500, 0.891068",False
343647.4166666667,878,0,7,3,1,18269.9709,"-0.002714, 23.190500, 0.891068",False
352339.3611111111,73,0,7,3,1,1679.3347,"-0.002714, 23.190500, 0.891068",False
359418.97222222225,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
362501.4166666667,1478,0,7,3,1,28347.7605,"-0.002714, 23.190500, 0.891068",False
364269.3333333333,1490,0,7,3,1,28529.3847,"-0.002714, 23.190500, 0.891068",False
364356.25,198,0,7,3,1,4486.2104,"-0.002714, 23.190500, 0.891068",False
367795.97222222225,1404,0,7,3,1,27210.4728,"-0.002714, 23.190500, 0.891068",False
369547.8333333333,1019,0,7,3,1,20813.8988,"-0.002714, 23.190500, 0.891068",False
369744.44444444444,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
371666.52777777775,30,0,7,3,1,694.1635,"-0.002714, 23.190500, 0.891068",False
373255.6388888889,355,0,7,3,1,7891.4867,"-0.002714, 23.190500, 0.891068",False
375502.4166666667,30,0,7,3,1,694.1635,"-0.002714, 23.190500, 0.891068",False
377793.4166666667,277,0,7,3,1,6216.4171,"-0.002714, 23.190500, 0.891068",False
378264.19444444444,32,0,7,3,1,740.2079,"-0.002714, 23.190500, 0.891068",False
378579.52777777775,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
378683.1388888889,1585,0,7,3,1,29939.6549,"-0.002714, 23.190500, 0.891068",False
380334.47222222225,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
383199.47222222225,386,0,7,3,1,8548.0489,"-0.002714, 23.190500, 0.891068",False
385108.8888888889,60,0,7,3,1,1382.5507,"-0.002714, 23.190500, 0.891068",False
386521.9166666667,631,0,7,3,1,13553.4876,"-0.002714, 23.190500, 0.891068",False
390690.27777777775,22,0,7,3,1,509.7685,"-0.002714, 23.190500, 0.891068",False
391891.5,1142,0,7,3,1,22944.941,"-0.002714, 23.190500, 0.891068",False
395661.3611111111,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
396659.9166666667,42,0,7,3,1,970.1046,"-0.002714, 23.190500, 0.891068",False
398213.05555555556,22,0,7,3,1,509.7685,"-0.002714, 23.190500, 0.891068",False
400698.1666666667,1620,0,7,3,1,30446.8795,"-0.002714, 23.190500, 0.891068",False
400820.22222222225,31,0,7,3,1,717.1884,"-0.002714, 23.190500, 0.891068",False
401155.44444444444,1713,0,7,3,1,31762.3401,"-0.002714, 23.190500, 0.891068",False
404059.97222222225,1499,0,7,3,1,28665.0899,"-0.002714, 23.190500, 0.891068",False
404682.5,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
409233.22222222225,48,0,7,3,1,1107.782,"-0.002714, 23.190500, 0.891068",False
410465.72222222225,84,0,7,3,1,1929.7431,"-0.002714, 23.190500, 0.891068",False
413128.3333333333,1676,0,7,3,1,31244.6082,"-0.002714, 23.190500, 0.891068",False
414855.6666666667,1904,0,7,3,1,34316.7668,"-0.002714, 23.190500, 0.891068",False
415409.1388888889,49,0,7,3,1,1130.7093,"-0.002714, 23.190500, 0.891068",False
418139.22222222225,31,0,7,3,1,717.1884,"-0.002714, 23.190500, 0.891068",False
419952.22222222225,365,0,7,3,1,8103.8509,"-0.002714, 23.190500, 0.891068",False
422948.3333333333,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
423718.30555555556,1727,0,7,3,1,31956.3009,"-0.002714, 23.190500, 0.891068",False
424256.6111111111,177,0,7,3,1,4020.5827,"-0.002714, 23.190500, 0.891068",False
425641.02777777775,60,0,7,3,1,1382.5507,"-0.002714, 23.190500, 0.891068",False
425694.8333333333,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
425746.69444444444,1638,0,7,3,1,30705.1487,"-0.002714, 23.190500, 0.891068",False
426768.75,275,0,7,3,1,6173.0323,"-0.002714, 23.190500, 0.891068",False
430172.8611111111,1500,0,7,3,1,28680.1411,"-0.002714, 23.190500, 0.891068",False
432042.80555555556,50,0,7,3,1,1153.6311,"-0.002714, 23.190500, 0.891068",False
432353.94444444444,342,0,7,3,1,7614.6018,"-0.002714, 23.190500, 0.891068",False
432432.9166666667,95,0,7,3,1,2179.4947,"-0.002714, 23.190500, 0.891068",False
436100.94444444444,581,0,7,3,1,12558.431,"-0.002714, 23.190500, 0.891068",False
436313.9166666667,70,0,7,3,1,1610.9275,"-0.002714, 23.190500, 0.891068",False
436864.47222222225,48,0,7,3,1,1107.782,"-0.002714, 23.190500, 0.891068",False
438356.72222222225,34,0,7,3,1,786.2307,"-0.002714, 23.190500, 0.891068",False
438817.5833333333,37,0,7,3,1,855.2241,"-0.002714, 23.190500, 0.891068",False
440265.94444444444,138,0,7,3,1,3149.4947,"-0.002714, 23.190500, 0.891068",False
440778.97222222225,461,0,7,3,1,10114.9296,"-0.002714, 23.190500, 0.891068",False
442084.30555555556,64,0,7,3,1,1473.9665,"-0.002714, 23.190500, 0.891068",False
442161.55555555556,24,0,7,3,1,555.8998,"-0.002714, 23.190500, 0.891068",False
443020.3888888889,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
443503.47222222225,28,0,7,3,1,648.0973,"-0.002714, 23.190500, 0.891068",False
443588.9166666667,24,0,7,3,1,555.8998,"-0.002714, 23.190500, 0.891068",False
444853.6111111111,889,0,7,3,1,18472.3144,"-0.002714, 23.190500, 0.891068",False
447060.75,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
448238.52777777775,581,0,7,3,1,12558.431,"-0.002714, 23.190500, 0.891068",False
449539.19444444444,33,0,7,3,1,763.222,"-0.002714, 23.190500, 0.891068",False
451430.69444444444,78,0,7,3,1,1793.2381,"-0.002714, 23.190500, 0.891068",False
451782.8888888889,35,0,7,3,1,809.2339,"-0.002714, 23.190500, 0.891068",False
452558.9166666667,26,0,7,3,1,602.0094,"-0.002714, 23.190500, 0.891068",False
457074.9166666667,27,0,7,3,1,625.0561,"-0.002714, 23.190500, 0.891068",False
458541.8333333333,176,0,7,3,1,3998.3502,"-0.002714, 23.190500, 0.891068",False
458736.02777777775,64,0,7,3,1,1473.9665,"-0.002714, 23.190500, 0.891068",False
459125.5,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
459510.3611111111,42,0,7,3,1,970.1046,"-0.002714, 23.190500, 0.891068",False
461128.75,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
465859.4166666667,61,0,7,3,1,1405.4128,"-0.002714, 23.190500, 0.891068",False
466113.22222222225,23,0,7,3,1,532.8369,"-0.002714, 23.190500, 0.891068",False
467501.02777777775,55,0,7,3,1,1268.1587,"-0.002714, 23.190500, 0.891068",False
468378.9166666667,22,0,7,3,1,509.7685,"-0.002714, 23.190500, 0.891068",False
471850.5833333333,85,0,7,3,1,1952.4749,"-0.002714, 23.190500, 0.891068",False
472865.6111111111,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
474762.6111111111,33,0,7,3,1,763.222,"-0.002714, 23.190500, 0.891068",False
474838.19444444444,51,0,7,3,1,1176.5475,"-0.002714, 23.190500, 0.891068",False
476094.0,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
476253.19444444444,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
477116.94444444444,156,0,7,3,1,3552.5612,"-0.002714, 23.190500, 0.891068",False
477800.1666666667,1593,0,7,3,1,30056.1782,"-0.002714, 23.190500, 0.891068",False
478897.4166666667,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
482143.05555555556,38,0,7,3,1,878.2111,"-0.002714, 23.190500, 0.891068",False
483554.75,74,0,7,3,1,1702.1262,"-0.002714, 23.190500, 0.891068",False
491072.97222222225,1614,0,7,3,1,30360.3989,"-0.002714, 23.190500, 0.891068",False
491368.6388888889,1640,0,7,3,1,30733.7367,"-0.002714, 23.190500, 0.891068",False
491537.30555555556,87,0,7,3,1,1997.9223,"-0.002714, 23.190500, 0.891068",False
496620.3055555555,1435,0,7,3,1,27690.5219,"-0.002714, 23.190500, 0.891068",False
497307.8611111111,173,0,7,3,1,3931.6203,"-0.002714, 23.190500, 0.891068",False
499015.97222222225,45,0,7,3,1,1038.9677,"-0.002714, 23.190500, 0.891068",False
499395.9444444445,30,0,7,3,1,694.1635,"-0.002714, 23.190500, 0.891068",False
501069.6111111111,1203,0,7,3,1,23971.3373,"-0.002714, 23.190500, 0.891068",False
503637.52777777775,69,0,7,3,1,1588.1142,"-0.002714, 23.190500, 0.891068",False
504209.3055555555,31,0,7,3,1,717.1884,"-0.002714, 23.190500, 0.891068",False
504272.72222222225,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
506567.8055555555,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
507766.1388888889,1626,0,7,3,1,30533.1646,"-0.002714, 23.190500, 0.891068",False
508633.3333333334,1304,0,7,3,1,25626.374,"-0.002714, 23.190500, 0.891068",False
510036.0,22,0,7,3,1,509.7685,"-0.002714, 23.190500, 0.891068",False
511129.1111111111,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
511599.5555555555,194,0,7,3,1,4397.704,"-0.002714, 23.190500, 0.891068",False
512482.5833333334,117,0,7,3,1,2677.0276,"-0.002714, 23.190500, 0.891068",False
519910.5555555555,1521,0,7,3,1,28994.9627,"-0.002714, 23.190500, 0.891068",False
520369.3888888889,50,0,7,3,1,1153.6311,"-0.002714, 23.190500, 0.891068",False
529281.0277777778,33,0,7,3,1,763.222,"-0.002714, 23.190500, 0.891068",False
531174.6666666666,1429,0,7,3,1,27598.0163,"-0.002714, 23.190500, 0.891068",False
537386.0277777778,50,0,7,3,1,1153.6311,"-0.002714, 23.190500, 0.891068",False
546158.6388888889,185,0,7,3,1,4198.2469,"-0.002714, 23.190500, 0.891068",False
549507.6666666666,352,0,7,3,1,7827.6716,"-0.002714, 23.190500, 0.891068",False
551715.6388888889,1204,0,7,3,1,23987.9952,"-0.002714, 23.190500, 0.891068",False
557841.6944444445,1994,0,7,3,1,35451.7864,"-0.002714, 23.190500, 0.891068",False
557844.9722222222,62,3,7,3,1,-999.0,"-0.002714, 23.190500, 0.891068",True
557845.8333333334,109,1,7,3,1,1084.8493,"-0.002714, 23.190500, 0.891068",True
558247.6388888889,1640,0,7,3,1,30733.7367,"-0.002714, 23.190500, 0.891068",False
559326.0277777778,64,0,7,3,1,1473.9665,"-0.002714, 23.190500, 0.891068",False
562494.0277777778,384,0,7,3,1,8505.8475,"-0.002714, 23.190500, 0.891068",False
565498.2222222222,112,0,7,3,1,2564.1827,"-0.002714, 23.190500, 0.891068",False
569351.75,47,0,7,3,1,1084.8493,"-0.002714, 23.190500, 0.891068",False
569586.8888888889,58,0,7,3,1,1336.8102,"-0.002714, 23.190500, 0.891068",False
569828.7222222222,52,0,7,3,1,1199.4584,"-0.002714, 23.190500, 0.891068",False
570850.25,71,0,7,3,1,1633.7353,"-0.002714, 23.190500, 0.891068",False
571049.1388888889,62,0,7,3,1,1428.2695,"-0.002714, 23.190500, 0.891068",False
573209.8333333334,77,0,7,3,1,1770.4683,"-0.002714, 23.190500, 0.891068",False
577798.6944444445,17,0,7,3,1,394.3452,"-0.002714, 23.190500, 0.891068",False
578997.2222222222,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
579784.25,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
580683.6111111111,31,0,7,3,1,717.1884,"-0.002714, 23.190500, 0.891068",False
580692.7777777778,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
582988.5,1798,0,7,3,1,32923.58,"-0.002714, 23.190500, 0.891068",False
583591.0,403,0,7,3,1,8905.8845,"-0.002714, 23.190500, 0.891068",False
584243.8611111111,1688,0,7,3,1,31413.3355,"-0.002714, 23.190500, 0.891068",False
588393.1388888889,301,0,7,3,1,6735.3405,"-0.002714, 23.190500, 0.891068",False
588606.1944444445,82,0,7,3,1,1884.2631,"-0.002714, 23.190500, 0.891068",False
590019.3055555555,37,0,7,3,1,855.2241,"-0.002714, 23.190500, 0.891068",False
591199.8888888889,1247,0,7,3,1,24699.1501,"-0.002714, 23.190500, 0.891068",False
591863.8611111111,322,0,7,3,1,7186.8337,"-0.002714, 23.190500, 0.891068",False
592873.3611111111,1610,0,7,3,1,30302.6367,"-0.002714, 23.190500, 0.891068",False
593860.3055555555,39,0,7,3,1,901.1926,"-0.002714, 23.190500, 0.891068",False
595072.6388888889,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
595116.5277777778,26,0,7,3,1,602.0094,"-0.002714, 23.190500, 0.891068",False
596151.9166666666,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
597326.4166666666,1686,0,7,3,1,31385.2685,"-0.002714, 23.190500, 0.891068",False
598000.5833333334,520,0,7,3,1,11326.0855,"-0.002714, 23.190500, 0.891068",False
599137.0555555555,1686,0,7,3,1,31385.2685,"-0.002714, 23.190500, 0.891068",False
601704.3333333334,167,0,7,3,1,3798.0138,"-0.002714, 23.190500, 0.891068",False
602479.8888888889,22,0,7,3,1,509.7685,"-0.002714, 23.190500, 0.891068",False
603365.0555555555,23,0,7,3,1,532.8369,"-0.002714, 23.190500, 0.891068",False
605149.0555555555,51,0,7,3,1,1176.5475,"-0.002714, 23.190500, 0.891068",False
605888.2222222222,48,0,7,3,1,1107.782,"-0.002714, 23.190500, 0.891068",False
609109.2222222222,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
609134.5833333334,106,0,7,3,1,2428.5896,"-0.002714, 23.190500, 0.891068",False
609522.3333333334,54,0,7,3,1,1245.264,"-0.002714, 23.190500, 0.891068",False
609805.7222222222,46,0,7,3,1,1061.9112,"-0.002714, 23.190500, 0.891068",False
611637.4722222222,1534,0,7,3,1,29188.6527,"-0.002714, 23.190500, 0.891068",False
612317.7777777778,1189,0,7,3,1,23737.5568,"-0.002714, 23.190500, 0.891068",False
612731.75,52,0,7,3,1,1199.4584,"-0.002714, 23.190500, 0.891068",False
613518.3055555555,884,0,7,3,1,18380.4215,"-0.002714, 23.190500, 0.891068",False
613601.6944444445,245,0,7,3,1,5519.6557,"-0.002714, 23.190500, 0.891068",False
614396.4722222222,48,0,7,3,1,1107.782,"-0.002714, 23.190500, 0.891068",False
614687.5555555555,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
615267.5833333334,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
615670.0555555555,1535,0,7,3,1,29203.5139,"-0.002714, 23.190500, 0.891068",False
616248.9444444445,39,0,7,3,1,901.1926,"-0.002714, 23.190500, 0.891068",False
616457.6111111111,549,0,7,3,1,11914.4733,"-0.002714, 23.190500, 0.891068",False
616497.5555555555,46,0,7,3,1,1061.9112,"-0.002714, 23.190500, 0.891068",False
616965.5,174,0,7,3,1,3953.869,"-0.002714, 23.190500, 0.891068",False
619439.0833333334,94,0,7,3,1,2156.8172,"-0.002714, 23.190500, 0.891068",False
620553.3888888889,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
627433.1666666666,38,0,7,3,1,878.2111,"-0.002714, 23.190500, 0.891068",False
627671.0277777778,22,0,7,3,1,509.7685,"-0.002714, 23.190500, 0.891068",False
627896.7777777778,52,0,7,3,1,1199.4584,"-0.002714, 23.190500, 0.891068",False
628365.8611111111,19,0,7,3,1,440.5308,"-0.002714, 23.190500, 0.891068",False
628960.3888888889,161,0,7,3,1,3664.212,"-0.002714, 23.190500, 0.891068",False
630797.9722222222,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
631144.4444444445,27,0,7,3,1,625.0561,"-0.002714, 23.190500, 0.891068",False
633104.8055555555,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
633132.5833333334,1698,0,7,3,1,31553.3444,"-0.002714, 23.190500, 0.891068",False
633387.5,56,0,7,3,1,1291.048,"-0.002714, 23.190500, 0.891068",False
633914.1666666666,30,0,7,3,1,694.1635,"-0.002714, 23.190500, 0.891068",False
634548.8055555555,172,0,7,3,1,3909.3661,"-0.002714, 23.190500, 0.891068",False
634764.0277777778,244,0,7,3,1,5497.7924,"-0.002714, 23.190500, 0.891068",False
635466.6666666666,1381,0,7,3,1,26850.9366,"-0.002714, 23.190500, 0.891068",False
635657.1388888889,21,0,7,3,1,486.6947,"-0.002714, 23.190500, 0.891068",False
636813.0555555555,129,0,7,3,1,2947.3019,"-0.002714, 23.190500, 0.891068",False
637408.5833333334,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
639246.8611111111,179,0,7,3,1,4065.0313,"-0.002714, 23.190500, 0.891068",False
642653.8611111111,48,0,7,3,1,1107.782,"-0.002714, 23.190500, 0.891068",False
643164.5555555555,1058,0,7,3,1,21498.4862,"-0.002714, 23.190500, 0.891068",False
648193.1388888889,1670,0,7,3,1,31159.9515,"-0.002714, 23.190500, 0.891068",False
649039.25,38,0,7,3,1,878.2111,"-0.002714, 23.190500, 0.891068",False
649295.4166666666,184,0,7,3,1,4176.0579,"-0.002714, 23.190500, 0.891068",False
654800.8333333334,20,0,7,3,1,463.6155,"-0.002714, 23.190500, 0.891068",False
655687.3055555555,1344,0,7,3,1,26266.5272,"-0.002714, 23.190500, 0.891068",False
657507.1666666666,42,0,7,3,1,970.1046,"-0.002714, 23.190500, 0.891068",False
658135.5555555555,54,0,7,3,1,1245.264,"-0.002714, 23.190500, 0.891068",False
659125.9166666666,578,0,7,3,1,12498.2961,"-0.002714, 23.190500, 0.891068",False
662946.25,25,0,7,3,1,578.9573,"-0.002714, 23.190500, 0.891068",False
664509.3333333334,125,0,7,3,1,2857.2973,"-0.002714, 23.190500, 0.891068",False
665076.7222222222,152,0,7,3,1,3463.1428,"-0.002714, 23.190500, 0.891068",False
666734.1944444445,31,0,7,3,1,717.1884,"-0.002714, 23.190500, 0.891068",False
668755.6111111111,33,0,7,3,1,763.222,"-0.002714, 23.190500, 0.891068",False
669709.3611111111,34,0,7,3,1,786.2307,"-0.002714, 23.190500, 0.891068",False
670465.5833333334,26,0,7,3,1,602.0094,"-0.002714, 23.190500, 0.891068",False
671919.1666666666,35,0,7,3,1,809.2339,"-0.002714, 23.190500, 0.891068",False
675815.3055555555,1490,0,7,3,1,28529.3847,"-0.002714, 23.190500, 0.891068",False
677252.8888888889,24,0,7,3,1,555.8998,"-0.002714, 23.190500, 0.891068",False
680150.9444444445,185,0,7,3,1,4198.2469,"-0.002714, 23.190500, 0.891068",False
681421.3888888889,25,0,7,3,1,578.9573,"-0.002714, 23.190500, 0.891068",False
683810.1944444445,26,0,7,3,1,602.0094,"-0.002714, 23.190500, 0.891068",False
685091.0833333334,39,0,7,3,1,901.1926,"-0.002714, 23.190500, 0.891068",False
685414.6666666666,82,0,7,3,1,1884.2631,"-0.002714, 23.190500, 0.891068",False
686478.4444444445,16,0,7,3,1,371.2443,"-0.002714, 23.190500, 0.891068",False
686593.7777777778,171,0,7,3,1,3887.1065,"-0.002714, 23.190500, 0.891068",False
687188.9444444445,113,0,7,3,1,2586.7625,"-0.002714, 23.190500, 0.891068",False
687532.5277777778,1413,0,7,3,1,27350.3793,"-0.002714, 23.190500, 0.891068",False
688490.9722222222,45,0,7,3,1,1038.9677,"-0.002714, 23.190500, 0.891068",False
