tus,dau,det,typ,erg,adr,keV,st,dt,flag
0.832318,1,1,0,417,1,4408.8293,15.0,442.0,False
0.8326749999999999,2,1,0,252,4,2341.724,14.155860900878906,2523.0,False
0.8326749999999999,1,3,0,2004,3,32897.4031,24.158960342407227,2824.0,False
0.832808,1,3,0,26,3,331.7693,0.0,133.0,False
0.8331339999999999,1,1,0,65,1,621.5845,1.4863380193710327,816.0,False
0.8332149999999999,1,1,0,1881,1,34115.4418,26.646177291870117,81.0,False
0.833266,3,2,0,24,8,694.7526,0.38950520753860474,3395.0,False
0.833266,3,3,0,64,9,1702.076,1.4680507183074951,5186.0,False
0.833282,1,1,0,43,1,428.0705,0.2807050049304962,67.0,False
0.8343889999999999,2,2,0,54,5,728.5992,2.3715951442718506,2624.0,False
0.835909,1,2,0,1568,2,27980.7171,19.384572982788086,17182.0,False
0.835909,3,3,0,1653,9,30981.7289,19.785383224487305,2643.0,False
0.835909,3,2,0,1372,8,28694.5027,19.0,2643.0,False
0.835909,3,1,0,1656,7,30966.1473,19.772918701171875,6875.0,False
0.835909,1,1,0,1750,1,30540.672,25.21626853942871,2627.0,False
0.835931,3,3,0,1547,9,29823.1595,19.0,20.0,False
0.835931,1,3,0,1912,3,30949.9835,23.379993438720703,3123.0,False
0.835931,1,2,0,1839,2,31440.7508,21.5762996673584,22.0,False
0.835931,3,1,0,46,7,1185.4106,1.2472140789031982,22.0,False
0.835932,3,2,0,449,8,12241.8173,14.79345417022705,21.0,False
0.836094,2,1,0,31,4,307.3969,0.0,3419.0,False
0.836094,2,3,0,1571,6,27068.0568,23.0,10999.0,False
0.836094,1,1,0,54,1,524.1924,1.0967695713043213,163.0,False
0.83619,4,3,0,127,12,1812.5314,4.708437919616699,6414.0,False
0.836316,4,3,0,93,12,1329.0065,3.0966882705688477,126.0,False
0.836509,2,1,0,489,4,5185.4633,19.0,415.0,False
0.836593,3,1,0,55,7,1415.6322,1.5541762113571167,662.0,False
0.836606,1,2,0,81,2,1769.719,2.513145923614502,675.0,False
0.836898,4,2,0,291,11,5095.199,13.190398216247559,5547.0,False
0.8373039999999999,2,1,0,134,4,1181.3828,7.967374801635742,795.0,False
0.8374199999999999,3,3,0,1388,9,27872.313,19.0,1489.0,False
0.837749,1,2,0,63,2,1377.5605,2.251707077026367,1143.0,False
0.8378479999999999,1,1,0,1776,1,31235.8385,25.494335174560547,1754.0,False
0.837849,1,2,0,914,2,17958.5909,18.183435440063477,100.0,False
0.8378519999999999,1,3,0,29,3,366.3842,0.0,1921.0,False
0.838146,2,3,0,31,6,435.2321,0.35232099890708923,2052.0,False
0.8382809999999999,1,1,0,28,1,299.0423,0.0,433.0,False
0.8382809999999999,1,2,0,69,2,1508.479,2.3389859199523926,432.0,False
0.8382959999999999,1,1,0,81,1,765.5134,2.062053680419922,15.0,False
0.838595,2,1,0,1642,4,28796.482,24.037185668945312,1291.0,False
0.838653,3,2,0,19,8,544.0009,0.0880018025636673,2721.0,False
0.838934,3,1,0,18,7,464.5824,0.6458240151405334,2341.0,False
0.839127,1,2,0,50,2,1093.221,2.062147378921509,846.0,False
0.839127,1,1,0,27,1,290.5244,0.0,831.0,False
0.8395509999999999,3,1,0,27,7,697.0337,1.0,617.0,False
0.839552,3,2,0,1524,8,30271.2486,19.325498580932617,899.0,False
0.839552,3,1,1,171,7,4318.7846,6.2751383781433105,1.0,False
0.839592,3,1,0,50,7,1287.8198,1.3837597370147705,40.0,False
0.839847,4,3,0,73,12,1046.4712,2.1549038887023926,3531.0,False
0.839847,1,3,0,78,3,938.1141,4.504912853240967,1995.0,False
0.8402959999999999,3,2,0,654,8,16916.3101,17.766523361206055,744.0,False
0.840529,1,1,0,1857,1,33447.0427,26.378816604614258,1402.0,False
0.840924,2,2,0,40,5,548.6284,1.2917704582214355,6535.0,False
0.84163,2,2,0,1669,5,31418.2859,23.56731414794922,706.0,False
0.84163,4,1,0,485,10,7377.5147,17.0,11478.0,False
0.84163,2,1,0,1819,4,33857.0713,26.542827606201172,3035.0,False
0.84163,2,3,0,32,6,442.5057,0.42505699396133423,3484.0,False
0.84163,1,3,0,1743,3,27482.6663,23.0,1783.0,False
0.841804,3,3,0,104,9,2752.3424,2.5046846866607666,4384.0,False
0.841917,1,3,0,93,3,1115.5277,5.154036998748779,287.0,False
0.842278,3,1,0,62,7,1594.1979,1.7922638654708862,2686.0,False
0.844021,2,1,0,75,4,664.9145,3.6491448879241943,2391.0,False
0.844536,1,3,0,26,3,331.7693,0.0,2619.0,False
0.845079,2,3,0,1693,6,30498.1263,23.199251174926758,3449.0,False
0.845093,4,2,0,347,11,6110.8524,15.44340991973877,8195.0,False
0.845093,2,1,0,1480,4,24499.756,23.0,1072.0,False
0.845093,1,3,0,71,3,855.7052,3.845641613006592,557.0,False
0.845093,2,2,0,91,5,1211.3578,4.704525947570801,3463.0,False
0.8458709999999999,4,1,0,55,10,812.3693,2.2494771480560303,4241.0,False
0.846036,4,1,0,52,10,769.0691,2.0762763023376465,165.0,False
0.846114,2,1,0,36,4,346.8344,0.0,1021.0,False
0.846114,4,3,0,50,12,723.2873,1.4465745687484741,6267.0,False
0.84631,1,3,0,30,3,377.9324,0.0,1217.0,False
0.846746,2,1,0,1734,4,31379.1428,25.55165672302246,632.0,False
0.846746,1,2,0,22,2,477.6244,0.7762439846992493,7619.0,False
0.846746,1,3,0,1983,3,32449.1649,23.979665756225586,436.0,False
0.84692,2,3,0,90,6,886.6559,4.866559028625488,1841.0,False
0.84692,2,2,0,1676,5,31594.1562,23.637662887573242,1827.0,False
0.847293,2,1,0,72,4,639.788,3.3978800773620605,547.0,False
0.847293,1,3,0,1828,3,29208.7761,23.0,547.0,False
0.8473499999999999,3,3,0,18,9,474.2721,0.0,5546.0,False
0.847378,1,3,0,302,3,3704.2498,11.0,85.0,False
0.847958,1,1,0,1787,1,31532.0838,25.61283302307129,7429.0,False
0.84798,2,1,0,1777,4,32621.6665,26.04866600036621,687.0,False
0.848217,1,2,0,263,2,5634.2677,10.268535614013672,1471.0,False
0.848326,1,2,0,45,2,983.6109,1.9672218561172485,109.0,False
0.848941,1,3,0,122,3,1461.7097,5.615612983703613,1563.0,False
0.848941,1,2,0,858,2,16990.5305,17.796213150024414,615.0,False
0.848941,1,1,0,1155,1,16571.5327,21.0,983.0,False
0.849224,1,1,0,73,1,693.213,1.7728519439697266,283.0,False
0.849224,4,2,0,48,11,763.2613,0.5265225768089294,4131.0,False
0.849224,3,3,0,45,9,1197.5329,1.1316885948181152,1874.0,False
0.849224,3,1,0,54,7,1390.0874,1.5201165676116943,6946.0,False
0.849224,4,1,0,1882,10,33624.922,24.449968338012695,3188.0,False
0.84986,2,1,0,159,4,1413.0353,9.202855110168457,1880.0,False
0.85025,2,1,0,370,4,3671.938,17.0,390.0,False
0.8503149999999999,3,3,0,34,9,903.7608,0.8075215816497803,1091.0,False
0.8506199999999999,1,1,0,78,1,738.322,1.953287959098816,1396.0,False
0.8506199999999999,3,3,0,1455,9,28725.5269,19.0,305.0,False
0.851368,1,3,0,27,3,343.3026,0.0,2427.0,False
0.85141,1,1,0,276,1,2735.6165,11.942465782165527,790.0,False
0.85141,3,1,0,98,7,2505.6877,3.0,2186.0,False
0.85141,1,3,0,1866,3,29992.1057,23.0,42.0,False
0.85141,2,2,0,1569,5,28946.2347,23.0,4490.0,False
0.85141,2,1,0,1646,4,28906.6244,24.12529945373535,1160.0,False
0.85141,4,3,0,1806,12,30726.226,25.58098030090332,5296.0,False
0.85141,3,3,0,118,9,3116.1141,3.46445631980896,790.0,False
0.85141,3,2,0,1591,8,30864.5483,20.037458419799805,11114.0,False
0.85141,4,2,0,39,11,605.1688,0.2103375941514969,2186.0,False
0.851432,1,1,0,1248,1,18509.8896,21.0,22.0,False
0.8515969999999999,2,2,0,59,5,793.233,2.7593979835510254,187.0,False
0.8525159999999999,1,1,0,1910,1,34931.1584,26.972463607788086,1084.0,False
0.852592,1,3,0,49,3,598.2968,1.7863744497299194,1182.0,False
0.852653,1,1,0,30,1,316.1096,0.0,137.0,False
0.852653,1,3,0,619,3,8046.5392,19.437231063842773,61.0,False
0.852653,1,2,0,42,2,917.7785,1.835556983947754,3712.0,False
0.853075,2,1,0,84,4,740.9528,4.409527778625488,1665.0,False
0.853499,4,1,0,38,10,567.4603,1.269841194152832,4275.0,False
0.853499,3,2,0,32,8,935.2342,0.8704683780670166,2089.0,False
0.853648,1,1,0,68,1,648.3665,1.59346604347229,995.0,False
0.853666,3,2,0,21,8,604.3432,0.20868639647960663,167.0,False
0.854271,4,2,0,1714,11,32918.9472,25.33515739440918,2861.0,False
0.854271,1,3,0,29,3,366.3842,0.0,1618.0,False
0.854719,2,3,0,1685,6,30267.2657,23.10690689086914,7799.0,False
0.854771,3,1,0,18,7,464.5824,0.6458240151405334,3361.0,False
0.854932,1,1,0,41,1,410.7303,0.10730300098657608,1284.0,False
0.854996,3,2,0,300,8,8478.6238,10.565797805786133,1330.0,False
0.855156,4,1,0,34,10,509.9965,1.03998601436615,1657.0,False
0.855156,4,2,0,42,11,657.8477,0.3156954050064087,885.0,False
0.855304,2,3,0,550,6,5960.6675,17.0,585.0,False
0.855317,2,1,0,102,4,895.994,5.959939956665039,2242.0,False
0.855317,2,2,0,75,5,1001.3292,4.004430770874023,3720.0,False
0.855641,1,1,0,59,1,568.3041,1.2732163667678833,709.0,False
0.855665,1,1,0,44,1,436.7564,0.36756399273872375,24.0,False
0.855665,3,3,0,616,9,14767.088,17.0,4255.0,False
0.855957,4,1,0,31,10,466.9391,0.6693909764289856,801.0,False
0.8559599999999999,2,1,0,131,4,1154.0969,7.821850299835205,643.0,False
0.8559599999999999,1,2,0,1350,2,24902.721,19.0,3307.0,False
0.8559599999999999,3,1,0,1697,7,31425.0737,20.140058517456055,1189.0,False
0.8559599999999999,3,3,0,1682,9,31278.9057,20.02312469482422,295.0,False
0.8559599999999999,1,3,0,117,3,1401.7239,5.5356316566467285,1689.0,False
0.8559599999999999,3,2,0,1826,8,32453.561,21.944272994995117,964.0,False
0.8559599999999999,1,1,0,786,1,9775.4719,21.0,295.0,False
0.856004,4,1,0,1563,10,26968.7589,22.57500648498535,47.0,False
0.857089,1,1,0,34,1,350.3702,0.0,1129.0,False
0.857093,2,2,0,45,5,612.7338,1.6764028072357178,1776.0,False
0.857766,1,1,0,1768,1,31021.1853,25.40847396850586,677.0,False
0.857766,1,2,0,1494,2,26965.3459,19.0,1806.0,False
0.8578049999999999,2,3,0,37,6,479.0691,0.7906910181045532,2501.0,False
0.857831,2,3,0,157,6,1454.2556,7.514185428619385,26.0,False
0.857883,1,3,0,175,3,2105.226,6.473634719848633,1923.0,False
0.8580949999999999,2,2,0,33,5,459.1978,0.5919780135154724,1002.0,False
0.8580949999999999,2,3,0,91,6,894.6978,4.9469780921936035,264.0,False
0.858241,2,3,0,81,6,814.8647,4.148646831512451,146.0,False
0.858397,4,1,0,196,10,2886.6029,8.546411514282227,2393.0,False
0.858462,3,3,0,1328,9,27069.7218,19.0,2502.0,False
0.858935,1,2,0,1713,2,29882.5249,20.90601921081543,1169.0,False
0.859265,1,1,0,40,1,402.0759,0.02075899951159954,1499.0,False
0.859265,3,2,0,85,8,2506.0141,2.0,3305.0,False
0.859447,3,2,0,84,8,2476.7372,1.9844914674758911,182.0,False
0.859515,1,1,0,56,1,541.8056,1.1672223806381226,250.0,False
0.859515,2,3,0,323,6,3112.3798,11.449519157409668,1274.0,False
0.8596969999999999,1,2,0,21,2,455.5587,0.5555869936943054,762.0,False
0.8596969999999999,1,1,0,138,1,1300.1011,4.600539207458496,182.0,False
0.8596969999999999,2,1,0,58,4,523.9828,2.239828109741211,3737.0,False
0.85982,4,2,0,1643,11,31431.245,24.144996643066406,4664.0,False
0.85982,4,3,0,1818,12,30968.4067,25.77472496032715,8410.0,False
0.860737,4,1,0,157,10,2305.2131,6.4805684089660645,2340.0,False
0.860762,1,1,0,26,1,282.017,0.0,1065.0,False
0.860762,1,2,0,196,2,4232.9008,5.93160343170166,1065.0,False
0.860762,2,3,0,36,6,471.7304,0.717303991317749,1247.0,False
0.860762,2,1,0,1571,4,26873.9369,23.0,1065.0,False
0.860762,1,3,0,1993,3,32662.3373,24.0649356842041,2879.0,False
0.860762,4,2,0,1631,11,31180.8343,23.94466781616211,942.0,False
0.860852,2,3,0,427,6,4334.0335,16.33613395690918,90.0,False
0.86105,2,2,0,1360,5,24023.3764,21.0,2955.0,False
0.861147,4,3,0,34,12,499.5564,0.9955639839172363,1327.0,False
0.861241,2,2,0,45,5,612.7338,1.6764028072357178,191.0,False
0.861252,4,3,0,113,12,1612.9426,4.043141841888428,105.0,False
0.862147,4,2,0,76,11,1256.1779,2.0247116088867188,1385.0,False
0.862521,4,1,0,41,10,610.5986,1.4423943758010864,1784.0,False
0.8626,2,3,0,39,6,493.7856,0.9378560185432434,1748.0,False
0.8626,1,3,0,281,3,3434.2926,11.0,1838.0,False
0.8626,1,1,0,54,1,524.1924,1.0967695713043213,1838.0,False
0.8626,2,1,0,67,4,598.1545,2.9815449714660645,1838.0,False
0.8626,2,2,0,55,5,741.5108,2.4490647315979004,1359.0,False
0.8626,1,2,0,34,2,741.9822,1.483964443206787,1838.0,False
0.8626389999999999,4,3,0,89,12,1272.3874,2.9079580307006836,1387.0,False
0.862655,3,2,0,280,8,7950.067,9.720107078552246,3208.0,False
0.862773,2,1,0,36,4,346.8344,0.0,173.0,False
0.862812,3,2,0,86,8,2535.2771,2.0,157.0,False
0.862812,4,3,0,73,12,1046.4712,2.1549038887023926,173.0,False
0.862812,3,1,0,18,7,464.5824,0.6458240151405334,6852.0,False
0.863629,4,2,0,821,11,14967.8969,21.0,1482.0,False
0.863916,3,2,0,17,8,483.6033,0.0,1104.0,False
0.864014,3,3,0,79,9,2097.8216,1.731881022453308,5552.0,False
0.864274,2,3,0,177,6,1635.0175,8.116724967956543,1674.0,False
0.865185,4,2,0,192,11,3315.5663,10.2622652053833,1556.0,False
0.865343,2,3,0,105,6,1008.6519,6.028839588165283,1069.0,False
0.86547,3,3,0,31,9,823.4288,0.6468576192855835,1456.0,False
0.865483,3,1,0,16,7,412.8292,0.1282919943332672,2671.0,False
0.865798,4,3,0,36,12,527.4737,1.0549473762512207,2986.0,False
0.865798,4,1,0,33,10,495.6402,0.9564020037651062,3277.0,False
0.865818,1,3,0,1978,3,32342.7657,23.93710708618164,3218.0,False
0.865905,2,3,0,117,6,1108.3582,6.361194133758545,562.0,False
0.865943,1,3,0,1417,3,21196.6887,21.0,125.0,False
0.865943,4,3,0,53,12,765.3367,1.5306733846664429,145.0,False
0.865943,4,2,0,201,11,3476.5119,10.906047821044922,758.0,False
0.865943,1,1,0,1548,1,25381.5108,23.305208206176758,3343.0,False
0.8661559999999999,4,2,0,399,11,7059.7773,17.0,213.0,False
0.8661559999999999,1,1,0,189,1,1807.3278,7.305748462677002,213.0,False
0.866294,1,1,0,1820,1,32428.4411,25.971376419067383,138.0,False
0.866294,3,3,0,17,9,447.3431,0.0,824.0,False
0.866294,1,2,0,219,2,4716.7642,7.867056846618652,3694.0,False
0.866572,3,3,0,48,9,1277.4402,1.184960126876831,278.0,False
0.8666039999999999,1,1,0,1495,1,24098.8097,23.0,310.0,False
0.8670829999999999,2,3,0,41,6,508.5542,1.0855419635772705,1178.0,False
0.8672449999999999,2,2,0,85,5,1132.3706,4.441235542297363,4645.0,False
0.867395,2,2,0,61,5,819.1394,2.9148364067077637,150.0,False
0.867453,2,1,0,1699,4,30384.4393,25.153776168823242,4680.0,False
0.867641,1,1,0,39,1,393.432,0.0,1037.0,False
0.867816,4,2,0,42,11,657.8477,0.3156954050064087,1660.0,False
0.867916,3,1,0,31,7,800.1153,1.0,2433.0,False
0.868143,1,3,0,21,3,274.1778,0.0,2200.0,False
0.8683649999999999,2,1,0,1727,4,31179.0065,25.471603393554688,912.0,False
0.868763,3,2,0,29,8,845.1576,0.6903151869773865,4847.0,False
0.868885,2,1,0,1301,4,20124.4769,23.0,520.0,False
0.869257,1,1,0,1758,1,30753.8135,25.301525115966797,1616.0,False
0.869402,2,3,0,142,6,1322.1024,7.07367467880249,2319.0,False
0.869402,2,2,0,393,5,5538.0864,16.076171875,2007.0,False
0.869695,2,2,0,65,5,871.0426,3.2262556552886963,293.0,False
0.869762,3,1,0,72,7,1848.5397,2.1313862800598145,1846.0,False
0.869831,4,1,0,87,10,1276.3959,3.737055778503418,4033.0,False
0.869888,3,2,0,117,8,3435.5545,2.8711090087890625,1125.0,False
0.8701249999999999,3,2,0,1635,8,31220.3221,20.464385986328125,237.0,False
0.870126,3,1,0,1052,7,22481.8753,17.0,364.0,False
0.870502,1,1,0,159,1,1505.6523,5.696812152862549,1245.0,False
0.870771,3,2,0,27,8,785.0372,0.5700743794441223,646.0,False
0.871543,1,1,0,42,1,419.3951,0.19395099580287933,1041.0,False
0.871578,4,2,0,1727,11,33192.4747,25.553979873657227,3762.0,False
0.871579,4,3,0,899,12,13880.9187,21.0,5636.0,False
0.8722489999999999,2,1,0,1656,4,29182.8344,24.346267700195312,3364.0,False
0.87241,1,2,0,95,2,2073.4929,2.7156620025634766,6116.0,False
0.872482,1,2,0,1726,2,30047.3545,21.01894187927246,72.0,False
0.872482,3,1,0,29,7,748.5922,1.0,2356.0,False
0.872482,2,2,0,1419,5,25379.6829,21.303747177124023,2787.0,False
0.872482,2,1,0,1663,4,29376.9073,24.50152587890625,233.0,False
0.872482,4,2,0,777,11,14126.1229,21.0,904.0,False
0.872482,3,2,0,116,8,3406.7212,2.8134424686431885,1711.0,False
0.872482,4,3,0,1977,12,34224.9088,28.379926681518555,903.0,False
0.872482,2,3,0,109,6,1041.679,6.138929843902588,3080.0,False
0.872485,1,1,0,1567,1,25848.5277,23.678821563720703,942.0,False
0.8725459999999999,4,2,0,44,11,692.9773,0.3859545886516571,64.0,False
0.872713,3,2,0,40,8,1174.8286,1.1165523529052734,231.0,False
0.872713,4,2,0,1784,11,34395.9212,26.51673698425293,167.0,False
0.872713,3,3,0,1533,9,29661.6485,19.0,6141.0,False
0.87303,4,1,0,332,10,4959.8761,14.83950424194336,3199.0,False
0.87303,4,2,0,800,11,14565.6408,21.0,317.0,False
0.873117,3,3,0,94,9,2491.2923,1.9941948652267456,404.0,False
0.874042,3,1,0,112,7,2857.0591,3.0,1560.0,False
0.874045,2,2,0,262,5,3576.7191,11.306876182556152,1563.0,False
0.874625,2,3,0,223,6,2070.5372,9.56845760345459,2143.0,False
0.874807,4,3,0,58,12,835.489,1.6709779500961304,2325.0,False
0.8748279999999999,1,3,0,42,3,516.9004,1.135203242301941,6685.0,False
0.8748279999999999,1,2,0,55,2,1202.6929,2.1351284980773926,2346.0,False
0.874849,2,3,0,1817,6,34183.038,24.673215866088867,224.0,False
0.874897,2,1,0,60,4,540.38,2.4038000106811523,2415.0,False
0.874897,3,1,0,69,7,1772.3301,2.029773473739624,855.0,False
0.874897,4,1,0,78,10,1145.4895,3.387972116470337,1867.0,False
0.874897,4,3,0,376,12,5477.0278,15.954055786132812,90.0,False
0.87518,1,1,0,1792,1,31667.1606,25.6668643951416,2695.0,False
0.875223,2,1,0,148,4,1310.1688,8.654233932495117,326.0,False
0.875568,1,2,0,1683,2,29498.5832,20.598867416381836,740.0,False
0.875568,2,1,0,1669,4,29543.7313,24.634984970092773,345.0,False
0.875568,1,3,0,756,3,10078.2972,21.0,740.0,False
0.875568,3,1,0,16,7,412.8292,0.1282919943332672,671.0,False
0.875568,3,2,0,191,8,5530.7419,6.061483860015869,2855.0,False
0.8755689999999999,1,1,0,1680,1,28704.3431,25.0,389.0,False
0.875652,1,1,0,26,1,282.017,0.0,83.0,False
0.875827,2,1,0,935,4,12395.1425,23.0,259.0,False
0.875827,1,1,0,105,1,986.4457,2.9457828998565674,175.0,False
0.875827,1,3,0,1667,3,25969.8377,23.0,259.0,False
0.876211,3,3,0,1686,9,31319.2284,20.055381774902344,3094.0,False
0.876251,3,1,0,18,7,464.5824,0.6458240151405334,683.0,False
0.877351,2,1,0,113,4,992.6873,6.926873207092285,1524.0,False
0.877394,2,3,0,1722,6,31341.9824,23.536792755126953,2545.0,False
0.877394,2,2,0,1576,5,29116.8214,23.0,3349.0,False
0.877394,2,1,0,133,4,1172.2753,7.918801784515381,43.0,False
0.877406,3,1,0,48,7,1236.6329,1.3155105113983154,1155.0,False
0.877804,1,2,0,719,2,14512.7482,17.0,2236.0,False
0.878053,4,3,0,46,12,667.2705,1.3345409631729126,3156.0,False
0.878122,2,3,0,111,6,1058.2707,6.194235801696777,728.0,False
0.878122,2,2,0,46,5,625.5776,1.7534656524658203,728.0,False
0.878529,2,1,0,66,4,589.8644,2.898643970489502,1135.0,False
0.878618,3,3,0,67,9,1781.4071,1.5209380388259888,2407.0,False
0.879171,4,1,0,1639,10,28518.9654,23.0,4274.0,False
0.879216,3,1,0,30,7,774.3582,1.0,1810.0,False
0.879293,1,1,0,1126,1,15985.6698,21.0,3466.0,False
0.879481,2,3,0,180,6,1662.581,8.208602905273438,1359.0,False
0.880285,1,3,0,29,3,366.3842,0.0,4458.0,False
0.880518,3,1,0,39,7,1005.8539,1.0078052282333374,1302.0,False
0.881226,3,1,0,103,7,2631.3765,3.0,708.0,False
0.881226,4,1,0,31,10,466.9391,0.6693909764289856,2055.0,False
0.882456,4,3,0,41,12,597.3283,1.1946566104888916,4403.0,False
0.882585,3,1,0,18,7,464.5824,0.6458240151405334,1359.0,False
0.882585,3,2,0,17,8,483.6033,0.0,7017.0,False
0.882829,4,2,0,126,11,2140.4265,5.561706066131592,9799.0,False
0.8832099999999999,1,3,0,27,3,343.3026,0.0,2925.0,False
0.883213,2,2,0,39,5,535.83,1.2149800062179565,5091.0,False
0.8832599999999999,1,3,0,44,3,540.1316,1.3210527896881104,50.0,False
0.883471,1,3,0,1806,3,28758.5616,23.0,211.0,False
0.884047,1,2,0,201,2,4338.3372,6.353348731994629,6243.0,False
0.884817,1,1,0,50,1,489.092,0.8909199833869934,5524.0,False
0.884937,4,1,0,52,10,769.0691,2.0762763023376465,3711.0,False
0.884937,1,1,0,208,1,2003.2758,8.350804328918457,120.0,False
0.885088,4,1,0,1450,10,24705.0016,21.0,151.0,False
0.885088,4,2,0,1662,11,31828.339,24.462671279907227,2259.0,False
0.885088,1,3,0,21,3,274.1778,0.0,1617.0,False
0.885088,4,3,0,620,12,9278.5712,18.4228572845459,2632.0,False
0.885088,2,3,0,243,6,2268.4881,10.228293418884277,5607.0,False
0.88563,1,2,0,159,2,3448.3757,4.7935028076171875,1583.0,False
0.885801,3,3,0,31,9,823.4288,0.6468576192855835,7183.0,False
0.885822,4,2,0,36,11,552.5086,0.10501720011234283,734.0,False
0.885966,1,3,0,209,3,2525.4251,7.203400611877441,878.0,False
0.886282,1,1,0,1764,1,30914.1106,25.365644454956055,1345.0,False
0.886282,2,1,0,38,4,362.6948,0.0,7753.0,False
0.886282,1,2,0,1681,2,29472.8102,20.578248977661133,652.0,False
0.886282,3,2,0,26,8,754.9562,0.509912371635437,3697.0,False
0.886384,4,3,0,32,12,471.653,0.7165300250053406,1296.0,False
0.886442,4,2,0,32,11,482.324,0.0,620.0,False
0.886442,4,3,0,1522,12,25141.8125,23.0,58.0,False
0.886442,3,2,0,60,8,1769.9326,1.5132883787155151,160.0,False
0.886609,1,3,0,86,3,1032.595,5.043459892272949,643.0,False
0.886753,2,2,0,439,5,6257.5388,18.030155181884766,3540.0,False
0.886753,2,3,0,1289,6,19881.3206,23.0,1665.0,False
0.886912,2,3,0,204,6,1887.3085,8.957695007324219,159.0,False
0.887991,2,1,0,1795,4,33148.4905,26.259395599365234,1709.0,False
0.888153,3,3,0,56,9,1490.0816,1.3267210721969604,2352.0,False
0.8882749999999999,2,1,0,106,4,930.9844,6.309844017028809,284.0,False
0.888477,3,1,0,658,7,15207.863,17.0,5892.0,False
0.888477,2,1,0,393,4,3950.9993,17.0,202.0,False
0.888594,3,2,0,21,8,604.3432,0.20868639647960663,2152.0,False
0.888594,4,2,0,54,11,868.7495,0.7374989986419678,2152.0,False
0.888809,2,1,0,260,4,2426.54,14.608213424682617,332.0,False
0.888809,1,3,0,89,3,1068.1077,5.090810298919678,2200.0,False
0.888887,2,2,0,34,5,471.9509,0.7195090055465698,2134.0,False
0.888887,1,3,0,2144,3,35941.8728,26.130247116088867,78.0,False
0.888887,4,3,0,109,12,1556.0433,3.853477716445923,2445.0,False
0.888887,1,2,0,1224,2,23003.8929,19.0,2605.0,False
0.888887,3,1,0,122,7,3106.9769,3.213953733444214,410.0,False
0.889087,1,1,0,238,1,2320.3835,10.042045593261719,2805.0,False
0.889134,4,3,0,83,12,1187.5637,2.6252124309539795,247.0,False
0.889134,3,1,0,1693,7,31380.9552,20.104764938354492,247.0,False
0.889701,2,3,0,1753,6,32256.1459,23.90245819091797,2789.0,False
0.8899509999999999,3,2,0,71,8,2094.876,1.729917287826538,1357.0,False
0.890214,3,3,0,357,9,9020.5553,13.43288803100586,2061.0,False
0.8902329999999999,1,1,0,62,1,594.8971,1.3795883655548096,1146.0,False
0.8902869999999999,2,3,0,60,6,651.4538,2.514538049697876,586.0,False
