DATE        TIME      a         b         c         
10-Jan-2019 13:40:48  -0.001975 21.9406    -2.58419 
11-Jan-2019 01:41:01  -0.001933 21.8677   -0.509902 
11-Jan-2019 13:41:15  -0.001942 21.8931     2.95172 
12-Jan-2019 01:41:28  -0.001941 21.8898      4.9459 
12-Jan-2019 13:41:42  -0.001983 21.9591       4.512 
13-Jan-2019 01:41:56  -0.001893 21.8146     11.5969 
13-Jan-2019 13:42:09  -0.001924  21.866     11.1957 
14-Jan-2019 01:42:23  -0.001965 21.9342      10.685 
14-Jan-2019 13:42:36  -0.001997 21.9881     10.1579 
15-Jan-2019 01:42:50  -0.002026 22.0369     9.91826 
15-Jan-2019 13:43:03  -0.001967 21.9376     12.1501 
16-Jan-2019 01:43:17  -0.002023 22.0072     11.6215 
16-Jan-2019 13:43:30  -0.002011 21.9915     12.4841 
17-Jan-2019 01:43:44  -0.001996  21.968     14.2041 
17-Jan-2019 13:43:57  -0.001958 21.8965     16.1446 
18-Jan-2019 01:44:11  -0.001971 21.9134     16.4471 
18-Jan-2019 13:44:24  -0.002012 21.9844     15.3716 
19-Jan-2019 01:44:38  -0.002049 22.0561     13.4296 
19-Jan-2019 13:44:51  -0.002115 22.1752     10.9424 
20-Jan-2019 01:45:05  -0.002095 22.1317     12.2583 
20-Jan-2019 13:45:18  -0.002043 22.0452     14.0144 
21-Jan-2019 01:45:32  -0.002112 22.1553     12.0769 
21-Jan-2019 13:45:46  -0.002097 22.1386     13.1287 
22-Jan-2019 01:45:59   -0.00205 22.0502     15.9457 
22-Jan-2019 13:46:13  -0.001934 21.8548     20.1139 
23-Jan-2019 01:46:26   -0.00193  21.853     18.9739 
23-Jan-2019 13:46:40  -0.001945  21.881     16.9978 
24-Jan-2019 01:46:53  -0.001964 21.9211     14.7393 
24-Jan-2019 13:47:07  -0.002012 21.9929      13.649 
25-Jan-2019 01:47:20  -0.002076 22.1083     9.69303 
25-Jan-2019 13:47:34  -0.002125 22.1987     7.14717 
26-Jan-2019 01:47:47  -0.002107 22.1733     7.71413 
26-Jan-2019 13:48:01   -0.00214 22.2228     7.46965 
27-Jan-2019 01:48:14  -0.002108 22.1648     8.94267 
27-Jan-2019 13:48:28  -0.002073 22.1101     9.99506 
28-Jan-2019 01:48:41  -0.002088 22.1301     9.71952 
28-Jan-2019 13:48:55  -0.002048  22.047     13.1228 
29-Jan-2019 01:49:08  -0.002087 22.1045     12.0128 
29-Jan-2019 13:49:22  -0.002092 22.1266     11.1732 
30-Jan-2019 01:49:36  -0.002086 22.1271     10.3032 
30-Jan-2019 13:49:49  -0.002169 22.2671     5.44035 
31-Jan-2019 01:50:03  -0.002152 22.2345     5.47969 
31-Jan-2019 13:50:16  -0.002251 22.4119   -0.083151 
01-Feb-2019 01:50:30  -0.002295 22.4865    -3.17365 
01-Feb-2019 13:50:43  -0.002423 22.6935    -9.45377 
02-Feb-2019 01:50:57  -0.002433 22.7062     -10.145 
02-Feb-2019 13:51:10  -0.002443 22.7216    -12.2714 
03-Feb-2019 01:51:24  -0.002499 22.8197    -15.1023 
03-Feb-2019 13:51:37  -0.002495 22.8107    -15.8926 
04-Feb-2019 01:51:51  -0.002507 22.8321    -15.7826 
04-Feb-2019 13:52:04  -0.002413 22.6756     -11.027 
05-Feb-2019 01:52:18  -0.002449 22.7375    -11.4498 
05-Feb-2019 13:52:31  -0.002481 22.7955    -10.7911 
06-Feb-2019 01:52:45  -0.002473 22.7909    -9.69999 
06-Feb-2019 13:52:59  -0.002515 22.8499    -9.06603 
07-Feb-2019 01:53:12  -0.002527 22.8664    -8.72343 
07-Feb-2019 13:53:26  -0.002562 22.9246    -9.85238 
08-Feb-2019 01:53:39  -0.002509 22.8354    -7.84958 
08-Feb-2019 13:53:53  -0.002448 22.7289    -5.27689 
09-Feb-2019 01:54:06  -0.002468 22.7599    -6.68244 
09-Feb-2019 13:54:20  -0.002322 22.5272    -2.85732 
10-Feb-2019 01:54:33  -0.002288 22.4697    -1.38489 
10-Feb-2019 13:54:47  -0.002321 22.5292    -2.55224 
11-Feb-2019 01:55:00  -0.002425 22.6947    -6.10168 
11-Feb-2019 13:55:14   -0.00243 22.7129    -6.69204 
12-Feb-2019 01:55:27  -0.002383 22.6287    -4.61668 
12-Feb-2019 13:55:41  -0.002458 22.7454    -7.59997 
13-Feb-2019 01:55:54  -0.002433 22.7068    -7.61744 
13-Feb-2019 13:56:08  -0.002401  22.652    -6.73342 
14-Feb-2019 01:56:21  -0.002313 22.5189    -4.96609 
14-Feb-2019 13:56:35  -0.002343 22.5563    -6.15666 
15-Feb-2019 01:56:49  -0.002259 22.4263    -2.82512 
15-Feb-2019 13:57:02   -0.00227 22.4453    -3.44909 
16-Feb-2019 01:57:16  -0.002101 22.1502      3.6248 
16-Feb-2019 13:57:29  -0.002031 22.0373     6.17951 
17-Feb-2019 01:57:43  -0.001993 21.9695     7.90603 
17-Feb-2019 13:57:56  -0.001953 21.8977     9.45446 
18-Feb-2019 01:58:10  -0.002068 22.0935     4.71852 
18-Feb-2019 13:58:23  -0.001987 21.9636     8.22944 
19-Feb-2019 01:58:37  -0.002195 22.3282   -0.473225 
19-Feb-2019 13:58:50  -0.002231 22.3777     -1.5293 
20-Feb-2019 01:59:04  -0.002294 22.4896    -3.48051 
20-Feb-2019 13:59:17   -0.00237 22.6213    -5.51605 
21-Feb-2019 01:59:31  -0.002369  22.614    -5.52504 
21-Feb-2019 13:59:44  -0.002414 22.6979    -7.60201 
22-Feb-2019 01:59:58  -0.002406  22.667    -6.72014 
22-Feb-2019 14:00:12  -0.002385 22.6381    -6.42493 
23-Feb-2019 02:00:25  -0.002345 22.5755     -5.5419 
23-Feb-2019 14:00:39  -0.002334  22.558    -5.85339 
24-Feb-2019 02:00:52  -0.002278 22.4583    -3.74426 
24-Feb-2019 14:01:06  -0.002285 22.4656    -3.71345 
25-Feb-2019 02:01:19  -0.002264 22.4391    -3.11596 
25-Feb-2019 14:01:33  -0.002453 22.7486    -9.92608 
26-Feb-2019 02:01:46  -0.002488 22.8078    -11.4637 
26-Feb-2019 14:02:00  -0.002379 22.6285    -7.60049 
27-Feb-2019 02:02:13  -0.002457 22.7595    -10.9645 
27-Feb-2019 14:02:27  -0.002397 22.6598    -8.90019 
28-Feb-2019 02:02:40  -0.002381 22.6324    -8.67134 
28-Feb-2019 14:02:54  -0.002249 22.4116    -5.41182 
01-Mar-2019 02:03:07  -0.002236  22.386    -6.58637 
01-Mar-2019 14:03:21  -0.002312 22.5157     -12.117 
02-Mar-2019 02:03:34  -0.002247 22.4116    -10.1214 
02-Mar-2019 14:03:48  -0.002267 22.4404    -12.5623 
03-Mar-2019 02:04:02  -0.002278 22.4652    -13.5323 
03-Mar-2019 14:04:15  -0.002223 22.3864     -12.114 
04-Mar-2019 02:04:29  -0.002166 22.2824    -7.54612 
04-Mar-2019 14:04:42  -0.002073   22.13    -1.13063 
05-Mar-2019 02:04:56  -0.001969 21.9612     7.89434 
05-Mar-2019 14:05:09  -0.001918 21.8741     11.9487 
06-Mar-2019 02:05:23  -0.001916 21.8645     12.0814 
06-Mar-2019 14:05:36   -0.00192  21.862     12.6531 
07-Mar-2019 02:05:50  -0.002045 22.0809     4.95038 
07-Mar-2019 14:06:03  -0.001931 21.8858     11.3084 
08-Mar-2019 02:06:17  -0.001947 21.9032     10.3562 
08-Mar-2019 14:06:30  -0.001886 21.8063     12.8841 
09-Mar-2019 02:06:44  -0.001913 21.8558     13.8155 
09-Mar-2019 14:06:57  -0.001949 21.9195     12.7242 
10-Mar-2019 02:07:11  -0.001902   21.83     16.0963 
10-Mar-2019 14:07:25  -0.002002 21.9949     13.0865 
11-Mar-2019 02:07:38  -0.002011 22.0135     13.6922 
11-Mar-2019 14:07:52  -0.002109 22.1768     11.2471 
12-Mar-2019 02:08:05  -0.002046 22.0667     15.4015 
12-Mar-2019 14:08:19  -0.002048 22.0694     16.1912 
13-Mar-2019 02:08:32  -0.002184 22.3118     11.8695 
13-Mar-2019 14:08:46  -0.002214 22.3566     9.89048 
14-Mar-2019 02:08:59  -0.002407  22.672      1.4947 
14-Mar-2019 14:09:13   -0.00241 22.6732    0.188388 
15-Mar-2019 02:09:26  -0.002478 22.7821    -4.52636 
15-Mar-2019 14:09:40  -0.002466 22.7623     -4.2599 
16-Mar-2019 02:09:53  -0.002373 22.5925   -0.629924 
16-Mar-2019 14:10:07  -0.002333 22.5253     2.79445 
17-Mar-2019 02:10:20  -0.002177 22.2657     11.1606 
17-Mar-2019 14:10:34  -0.002067 22.0799     16.8142 
18-Mar-2019 02:10:47  -0.002028 22.0167     18.2115 
18-Mar-2019 14:11:01  -0.002047 22.0506     17.2658 
19-Mar-2019 02:11:15  -0.002116 22.1693     14.2445 
19-Mar-2019 14:11:28  -0.002114 22.1663     14.1143 
20-Mar-2019 02:11:42  -0.002087 22.1264     14.2113 
20-Mar-2019 14:11:55  -0.002126 22.1817     12.8557 
21-Mar-2019 02:12:09  -0.002191 22.2885     11.1706 
21-Mar-2019 14:12:22  -0.002141 22.2017     13.4357 
22-Mar-2019 02:12:36  -0.002102 22.1363     15.3702 
22-Mar-2019 14:12:49  -0.002061 22.0673     17.0939 
23-Mar-2019 02:13:03  -0.002082 22.1066     17.0052 
23-Mar-2019 14:13:16  -0.002072  22.101     17.7112 
24-Mar-2019 00:31:53  -0.002097 22.1463      17.296 
24-Mar-2019 02:13:30  -0.002082 22.1211     17.8528 
24-Mar-2019 14:13:43  -0.002132 22.2094     15.9039 
25-Mar-2019 02:13:57  -0.002092 22.1467      17.675 
25-Mar-2019 14:14:10  -0.002147   22.25     16.5708 
26-Mar-2019 02:14:24   -0.00211 22.1875     18.3347 
26-Mar-2019 14:14:37  -0.002221  22.382     16.0223 
27-Mar-2019 02:14:51  -0.002177 22.3093     17.2224 
27-Mar-2019 14:15:05  -0.002201 22.3497      16.534 
28-Mar-2019 02:15:18  -0.002206 22.3565     16.5807 
28-Mar-2019 14:15:32  -0.002192 22.3336     18.2526 
29-Mar-2019 02:15:45  -0.002193 22.3253     18.3071 
29-Mar-2019 14:15:59  -0.002138 22.2192     20.8031 
30-Mar-2019 02:16:12  -0.002146 22.2388     20.5487 
30-Mar-2019 14:16:26  -0.002115 22.1844     21.0341 
31-Mar-2019 02:16:39  -0.002187 22.3065     17.6806 
31-Mar-2019 14:16:53  -0.002301 22.4896     12.3002 
01-Apr-2019 02:17:06   -0.00229 22.4812     12.6789 
01-Apr-2019 14:17:20  -0.002347 22.5854     9.79708 
02-Apr-2019 02:17:33  -0.002339 22.5671     10.3969 
02-Apr-2019 14:17:47  -0.002427 22.7102     7.05936 
03-Apr-2019 02:18:00  -0.002371 22.6119     10.0127 
03-Apr-2019 14:18:14  -0.002402 22.6613     9.32747 
04-Apr-2019 02:18:28  -0.002479 22.7914     6.27872 
04-Apr-2019 14:18:41  -0.002411 22.6712     8.51643 
05-Apr-2019 02:18:55  -0.002443 22.7166      6.9264 
05-Apr-2019 14:19:08  -0.002436 22.7102      7.2645 
06-Apr-2019 02:19:22  -0.002427  22.695     6.80024 
08-Apr-2019 14:20:29  -0.002632 23.0507    -4.47207 
09-Apr-2019 02:20:43  -0.002683 23.1419    -7.92404 
09-Apr-2019 14:20:56  -0.002688 23.1398    -7.35581 
10-Apr-2019 02:21:10  -0.002657 23.0939    -7.06431 
10-Apr-2019 14:21:23  -0.002579 22.9639    -5.22569 
11-Apr-2019 02:21:37  -0.002597 22.9934     -5.5294 
11-Apr-2019 14:21:50  -0.002547 22.9103    -4.91824 
12-Apr-2019 02:22:04  -0.002504 22.8384    -3.14043 
12-Apr-2019 14:22:18   -0.00249 22.8233    -1.92636 
13-Apr-2019 02:22:31  -0.002508 22.8553    -1.23273 
13-Apr-2019 14:22:45  -0.002542 22.9155   -0.474496 
14-Apr-2019 02:22:58  -0.002497 22.8352     1.30116 
14-Apr-2019 14:23:12  -0.002529 22.8921      1.6564 
15-Apr-2019 02:23:25  -0.002562 22.9529    0.520192 
15-Apr-2019 14:23:39  -0.002538 22.9253     1.12302 
16-Apr-2019 02:23:52  -0.002505 22.8638     1.87304 
16-Apr-2019 14:24:06  -0.002601 23.0308    -2.41463 
17-Apr-2019 02:24:19  -0.002748 23.2833    -7.77951 
17-Apr-2019 14:24:33  -0.002797 23.3723    -10.5668 
18-Apr-2019 02:24:46  -0.002824 23.4186    -11.7961 
18-Apr-2019 14:25:00   -0.00288 23.5051    -16.4067 
19-Apr-2019 02:25:13   -0.00298 23.6691    -20.5529 
19-Apr-2019 14:25:27  -0.002944 23.6183    -18.7009 
20-Apr-2019 02:25:41  -0.002795 23.3542    -13.7323 
20-Apr-2019 14:25:54    -0.0026 23.0171     -5.5287 
21-Apr-2019 02:26:08   -0.00247 22.8087    -1.60885 
21-Apr-2019 14:26:21  -0.002537 22.9248    -2.60401 
22-Apr-2019 02:26:35  -0.002546 22.9505    -3.28425 
22-Apr-2019 14:26:48  -0.002552 22.9411    -4.90291 
23-Apr-2019 02:27:02  -0.002568 22.9718    -7.00506 
23-Apr-2019 14:27:15  -0.002702 23.2021    -13.3995 
24-Apr-2019 02:27:29  -0.002505 22.8625    -6.69022 
24-Apr-2019 14:27:42  -0.002579 22.9922    -11.5635 
25-Apr-2019 02:27:56  -0.002545 22.9217    -10.1529 
25-Apr-2019 14:28:09  -0.002539 22.9166    -11.1122 
26-Apr-2019 02:28:23  -0.002457 22.7752    -8.28071 
26-Apr-2019 14:28:36  -0.002319  22.556    -2.81449 
27-Apr-2019 02:28:50  -0.002333 22.5748    -3.41119 
27-Apr-2019 14:29:03  -0.002299 22.5138    -3.44402 
28-Apr-2019 02:29:17  -0.002284 22.4938    -4.05206 
28-Apr-2019 14:29:31  -0.002287 22.5129    -3.43549 
29-Apr-2019 02:29:44  -0.002333 22.5882    -4.60091 
29-Apr-2019 14:29:58  -0.002252 22.4485    0.132145 
30-Apr-2019 02:30:11  -0.002224 22.4048     3.38037 
30-Apr-2019 14:30:25  -0.002219  22.398      5.4416 
01-May-2019 02:30:38  -0.002201 22.3563     7.75718 
01-May-2019 14:30:52  -0.002102 22.1744     14.0291 
02-May-2019 02:31:05  -0.002068 22.0806     17.1889 
02-May-2019 14:31:19  -0.002275 22.4146     10.9959 
03-May-2019 02:31:32  -0.002314 22.4754     11.0425 
03-May-2019 14:31:46  -0.002287 22.4386     11.4541 
04-May-2019 02:31:59  -0.002245 22.3907     13.0927 
04-May-2019 14:32:13  -0.002303 22.4868     10.7828 
05-May-2019 02:32:26  -0.002432 22.7461     5.06653 
05-May-2019 14:32:40  -0.002412 22.7183     5.87577 
06-May-2019 02:32:54   -0.00242 22.7248     5.53494 
06-May-2019 14:33:07  -0.002462 22.7874     5.16102 
07-May-2019 02:33:21  -0.002597 23.0179     1.30809 
07-May-2019 14:33:34    -0.0024 22.6833     8.83794 
08-May-2019 02:33:48  -0.002225 22.3978     16.0674 
08-May-2019 14:34:01  -0.002142 22.2433     19.2538 
09-May-2019 02:34:15    -0.0021 22.1724     20.4156 
09-May-2019 14:34:28  -0.002094 22.1719     20.4231 
10-May-2019 02:34:42  -0.002169 22.2849     17.1748 
10-May-2019 14:34:55  -0.002223 22.3717     17.0356 
11-May-2019 02:35:09  -0.002246 22.4011     16.6558 
11-May-2019 14:35:22  -0.002294 22.4919     14.4939 
12-May-2019 02:35:36  -0.002288 22.4889      15.447 
12-May-2019 14:35:49  -0.002194 22.3453     18.0423 
13-May-2019 02:36:03    -0.0022 22.3485     18.6814 
13-May-2019 14:36:16  -0.002101 22.1825     21.7712 
14-May-2019 02:36:30  -0.002165 22.2905     19.7675 
14-May-2019 14:36:44  -0.002185 22.3233     19.2303 
15-May-2019 02:36:57  -0.002136 22.2313     20.7087 
15-May-2019 14:37:11  -0.002257  22.421     17.2847 
16-May-2019 02:37:24  -0.002265 22.4365     17.1249 
16-May-2019 14:37:38  -0.002415  22.694     11.1584 
17-May-2019 02:37:51  -0.002427 22.6995     12.1181 
17-May-2019 14:38:05  -0.002489 22.8127     9.83296 
18-May-2019 02:38:18  -0.002501 22.8464     9.27713 
18-May-2019 14:38:32  -0.002627 23.0492     4.32792 
19-May-2019 02:38:45  -0.002601 22.9911     5.41409 
19-May-2019 14:38:59  -0.002461 22.7473     10.3634 
20-May-2019 02:39:12  -0.002645  23.073     3.99585 
20-May-2019 14:39:26  -0.002619 23.0215     5.84226 
21-May-2019 02:39:39  -0.002782 23.2912   -0.746066 
21-May-2019 14:39:53  -0.002499 22.8441     10.4045 
22-May-2019 02:40:06  -0.002384 22.6351     14.7613 
22-May-2019 14:40:20  -0.002405 22.6662     13.9116 
23-May-2019 02:40:34  -0.002247 22.3973     19.5698 
23-May-2019 14:40:47  -0.002232 22.3825      20.064 
24-May-2019 02:41:01  -0.002356 22.5844     15.5074 
24-May-2019 14:41:14  -0.002374  22.601     15.3285 
25-May-2019 02:41:28  -0.002491  22.803     11.6611 
25-May-2019 14:41:41  -0.002467 22.7756     12.0715 
26-May-2019 02:41:55  -0.002493 22.8232     11.3979 
26-May-2019 14:42:08   -0.00253 22.8762     9.53522 
27-May-2019 02:42:22  -0.002501 22.8283     11.2908 
27-May-2019 14:42:35  -0.002582 22.9632     8.54903 
28-May-2019 02:42:49  -0.002506 22.8242     10.3071 
28-May-2019 14:43:02  -0.002599 22.9807     7.63319 
29-May-2019 02:43:16  -0.002627 23.0319     6.52234 
29-May-2019 14:43:29  -0.002642 23.0605     6.62448 
30-May-2019 02:43:43  -0.002602 22.9947     7.68908 
30-May-2019 14:43:57  -0.002597 22.9859     7.33706 
31-May-2019 02:44:10  -0.002642 23.0782     6.05505 
31-May-2019 14:44:24  -0.002618 23.0272     7.16242 
01-Jun-2019 02:44:37  -0.002613 23.0146      7.4375 
01-Jun-2019 14:44:51  -0.002624 23.0317     6.52564 
02-Jun-2019 02:45:04  -0.002648 23.0758     5.38669 
02-Jun-2019 14:45:18  -0.002588 22.9729     7.61738 
03-Jun-2019 02:45:31  -0.002685 23.1389     3.65412 
03-Jun-2019 14:45:45  -0.002644 23.0809     5.09077 
04-Jun-2019 02:45:58  -0.002589 22.9975     7.07763 
04-Jun-2019 14:46:12  -0.002697 23.1744     3.79071 
05-Jun-2019 02:46:25  -0.002698 23.1799     3.48802 
05-Jun-2019 14:46:39  -0.002737 23.2533     2.44323 
06-Jun-2019 02:46:52  -0.002775 23.3116     1.00063 
06-Jun-2019 14:47:06  -0.002757 23.2813      1.2914 
07-Jun-2019 02:47:19   -0.00281 23.3706   -0.826927 
07-Jun-2019 14:47:33   -0.00279 23.3369    0.086574 
08-Jun-2019 02:47:47  -0.002716 23.2088     3.40899 
08-Jun-2019 14:48:00   -0.00271 23.2002     3.23164 
09-Jun-2019 02:48:14   -0.00264 23.0737      5.0658 
09-Jun-2019 14:48:27  -0.002784 23.3206   -0.290206 
10-Jun-2019 02:48:41  -0.002923 23.5369    -6.08933 
10-Jun-2019 14:48:54  -0.003081 23.8103    -13.5383 
11-Jun-2019 02:49:08  -0.003339 24.2551    -24.9646 
11-Jun-2019 14:49:21  -0.003227 24.0626     -21.152 
12-Jun-2019 02:49:35  -0.003308 24.2115    -24.4151 
12-Jun-2019 14:49:48  -0.003327 24.2435    -25.7509 
13-Jun-2019 02:50:02  -0.003154 23.9622    -19.1689 
13-Jun-2019 14:50:15  -0.002941 23.6161    -10.9741 
14-Jun-2019 02:50:29  -0.002808 23.3746    -4.87194 
14-Jun-2019 14:50:42  -0.002752 23.3001    -2.97912 
15-Jun-2019 02:50:56  -0.002903 23.5595    -8.08332 
15-Jun-2019 14:51:10   -0.00287 23.4994    -7.33053 
16-Jun-2019 02:51:23  -0.002671 23.1793    0.018311 
16-Jun-2019 14:51:37    -0.0027 23.2226   -0.922859 
17-Jun-2019 02:51:50  -0.002838 23.4548    -7.10222 
17-Jun-2019 14:52:04  -0.002801 23.3822    -5.45099 
18-Jun-2019 02:52:17  -0.002177 22.3149     18.2689 
18-Jun-2019 14:52:31  -0.002171 22.3063      18.893 
19-Jun-2019 02:52:44  -0.002261 22.4472     15.8217 
19-Jun-2019 14:52:58  -0.002206 22.3514     17.7369 
20-Jun-2019 02:53:11  -0.002229 22.3854      16.286 
20-Jun-2019 14:53:25  -0.002268 22.4567     14.3918 
21-Jun-2019 02:53:38  -0.002705 23.1907     -2.2703 
21-Jun-2019 14:53:52  -0.002894 23.5265    -10.0413 
22-Jun-2019 02:54:05  -0.003033 23.7638    -17.7439 
22-Jun-2019 14:54:19  -0.003119 23.8956    -21.4832 
23-Jun-2019 02:54:32  -0.003108 23.8681    -21.2943 
23-Jun-2019 14:54:46  -0.003091   23.84    -21.5152 
24-Jun-2019 02:55:00  -0.003029 23.7418    -21.8687 
24-Jun-2019 14:55:13  -0.003006 23.6891    -22.6311 
25-Jun-2019 02:55:27   -0.00275 23.2625     -12.945 
25-Jun-2019 14:55:40  -0.002472 22.7992    -1.56973 
26-Jun-2019 02:55:54  -0.002414 22.6972    0.873817 
26-Jun-2019 14:56:07  -0.002608 23.0226     -5.8264 
27-Jun-2019 02:56:21  -0.002509 22.8461    0.724846 
27-Jun-2019 14:56:34  -0.002553 22.9172   -0.101652 
28-Jun-2019 02:56:48   -0.00256 22.9194     0.66105 
28-Jun-2019 14:57:01  -0.002662 23.0957    -2.81774 
29-Jun-2019 02:57:15  -0.002603  23.009   -0.104612 
29-Jun-2019 14:57:28  -0.002535 22.8968     3.56495 
30-Jun-2019 02:57:42  -0.002537 22.8961     3.17976 
30-Jun-2019 14:57:55   -0.00244 22.7367     7.07593 
01-Jul-2019 02:58:09  -0.002466 22.7904     6.29491 
01-Jul-2019 14:58:23   -0.00239 22.6579     9.19835 
02-Jul-2019 02:58:36  -0.002508 22.8514     5.16225 
02-Jul-2019 14:58:50   -0.00252  22.871     4.53285 
03-Jul-2019 02:59:03  -0.002514 22.8604     5.96426 
03-Jul-2019 14:59:17  -0.002497 22.8464     6.26672 
04-Jul-2019 02:59:30  -0.002298 22.4704     13.9049 
04-Jul-2019 14:59:44   -0.00236 22.5756     11.9982 
05-Jul-2019 02:59:57  -0.002427 22.6933     9.62074 
05-Jul-2019 15:00:11  -0.002297 22.4838     14.0021 
06-Jul-2019 03:00:24  -0.002239 22.3962     16.1086 
06-Jul-2019 15:00:38  -0.002333 22.5509      14.107 
07-Jul-2019 03:00:51  -0.002277 22.4882     17.0538 
07-Jul-2019 15:01:05  -0.002275 22.4829      17.347 
08-Jul-2019 03:01:18   -0.00228 22.4767     17.3078 
08-Jul-2019 15:01:32  -0.002393 22.6646     13.9404 
09-Jul-2019 03:01:45  -0.002437 22.7337      12.801 
09-Jul-2019 15:01:59  -0.002422 22.7031       12.75 
10-Jul-2019 03:02:13  -0.002584 22.9676     6.65011 
10-Jul-2019 15:02:26   -0.00272 23.1966     2.22084 
11-Jul-2019 03:02:40  -0.002677 23.1357     4.62959 
11-Jul-2019 15:02:53  -0.002622 23.0438     6.25871 
12-Jul-2019 03:03:07  -0.002661 23.1099     5.18986 
12-Jul-2019 15:03:20  -0.002725 23.2206     2.97184 
13-Jul-2019 03:03:34  -0.002742 23.2537     2.43653 
13-Jul-2019 15:03:47  -0.002613 23.0377     6.56922 
14-Jul-2019 03:04:01  -0.002609 23.0305     6.54456 
14-Jul-2019 15:04:14  -0.002672 23.1408     4.33422 
15-Jul-2019 03:04:28    -0.0027 23.1703      2.7899 
15-Jul-2019 15:04:41  -0.002546 22.8925      9.9025 
16-Jul-2019 03:04:55  -0.002587 22.9604     13.6329 
16-Jul-2019 15:05:08  -0.002637 23.0581     12.0711 
17-Jul-2019 03:05:22  -0.002681 23.1621     8.93653 
17-Jul-2019 15:05:35  -0.002641  23.075     10.9889 
18-Jul-2019 03:05:49  -0.002666 23.1348     9.16297 
18-Jul-2019 15:06:03  -0.002747 23.2576     5.62523 
19-Jul-2019 03:06:16  -0.002848 23.4168    0.927847 
19-Jul-2019 15:06:30  -0.002936 23.5661     -4.8738 
20-Jul-2019 03:06:43  -0.002773 23.2815    -2.37456 
20-Jul-2019 15:06:57  -0.002822 23.3697    -5.78032 
21-Jul-2019 03:07:10  -0.002719 23.1986    -2.84523 
21-Jul-2019 15:07:24  -0.002562 22.9461     3.68954 
22-Jul-2019 03:07:37  -0.002376 22.6281     11.0399 
22-Jul-2019 15:07:51  -0.002333 22.5655      13.785 
23-Jul-2019 03:08:04  -0.002296 22.4974     15.7965 
23-Jul-2019 15:08:18    -0.0023 22.5042      15.825 
24-Jul-2019 03:08:31  -0.002271 22.4513     17.5083 
24-Jul-2019 15:08:45  -0.002247 22.4107     18.9221 
25-Jul-2019 03:08:58  -0.002318 22.5293      16.879 
25-Jul-2019 15:09:12   -0.00238 22.6287     15.0799 
26-Jul-2019 03:09:26  -0.002423 22.7041     13.9778 
26-Jul-2019 15:09:39  -0.002463 22.7724     12.8571 
27-Jul-2019 03:09:53  -0.002454 22.7664     13.1624 
27-Jul-2019 15:10:06  -0.002638 23.0844     5.91853 
28-Jul-2019 03:10:20  -0.002656 23.1261     5.91805 
28-Jul-2019 15:10:33  -0.002581 23.0082     8.10326 
29-Jul-2019 03:10:47  -0.002593 23.0145     7.79038 
29-Jul-2019 15:11:00  -0.002632 23.0804     6.72596 
30-Jul-2019 03:11:14  -0.002692 23.1714     4.76236 
30-Jul-2019 15:11:27   -0.00266 23.1047     7.11109 
31-Jul-2019 03:11:41  -0.002662 23.0882     6.39002 
31-Jul-2019 15:11:54  -0.002667  23.094     6.08432 
01-Aug-2019 03:12:08  -0.002667 23.0994     5.78356 
01-Aug-2019 15:12:21  -0.002612 23.0062     7.07988 
02-Aug-2019 03:12:35  -0.002662 23.0946      4.7985 
02-Aug-2019 15:12:48  -0.002656 23.0942     4.80518 
03-Aug-2019 03:13:02  -0.002693 23.1683       2.465 
03-Aug-2019 15:13:16  -0.002752 23.2668    0.510558 
04-Aug-2019 03:13:29  -0.002774 23.3087    0.331223 
04-Aug-2019 15:13:43  -0.002798 23.3563   -0.519962 
05-Aug-2019 03:13:56  -0.002808 23.3671   -0.200573 
05-Aug-2019 15:14:10  -0.002806 23.3632    0.798724 
06-Aug-2019 03:14:23   -0.00281 23.3613     1.75632 
06-Aug-2019 15:14:37  -0.003054 23.7748    -6.60837 
07-Aug-2019 03:14:50  -0.003098  23.846    -9.07282 
07-Aug-2019 15:15:04  -0.002936 23.5781     -3.8439 
08-Aug-2019 03:15:17  -0.002856 23.4492    -1.24362 
08-Aug-2019 15:15:31  -0.002863 23.4577    -2.53028 
09-Aug-2019 03:15:44  -0.002924 23.5636    -5.19474 
09-Aug-2019 15:15:58  -0.002756 23.2739   -0.745083 
10-Aug-2019 03:16:11  -0.002739  23.245    0.434967 
10-Aug-2019 15:16:25  -0.002756 23.2657    0.169806 
11-Aug-2019 03:16:39  -0.002824 23.3834    -2.38903 
11-Aug-2019 15:16:52  -0.002914 23.5335    -4.16878 
12-Aug-2019 03:17:06   -0.00287 23.4559    -1.56689 
12-Aug-2019 15:17:19  -0.002952 23.5971     -3.1444 
13-Aug-2019 03:17:33  -0.002905 23.5244    0.254347 
13-Aug-2019 15:17:46  -0.002941 23.5809    -1.87628 
14-Aug-2019 03:18:00  -0.002993 23.6639     -3.2923 
14-Aug-2019 15:18:13  -0.002896 23.4965    0.492706 
15-Aug-2019 03:18:27  -0.002771 23.2838       3.795 
15-Aug-2019 15:18:40  -0.002827 23.3873      1.3782 
16-Aug-2019 03:18:54  -0.002768 23.2841     2.51272 
16-Aug-2019 15:19:07  -0.002726  23.204      3.6998 
17-Aug-2019 03:19:21  -0.002777 23.2911     2.54677 
17-Aug-2019 15:19:34  -0.002654  23.088     6.38982 
18-Aug-2019 03:19:48   -0.00269 23.1441     6.26621 
18-Aug-2019 15:20:01  -0.002642 23.0595      7.9104 
