lat,lon,alt,mlat,cr,time
-8.91724726247562,146.149872609608,412.127810209386,-22.159582138061523,2930,2019-03-05T02:28:35
-10.427619817881,147.262801130127,412.555416274584,-23.326068878173828,3052,2019-03-05T02:29:05
-11.9332381217006,148.387842225341,413.003487129066,-24.516874313354492,2998,2019-03-05T02:29:35
-13.4328228093118,149.526494583315,413.470172992057,-25.72517204284668,3008,2019-03-05T02:30:05
-14.9260724449156,150.681071115577,413.95372136887,-26.945846557617188,3193,2019-03-05T02:30:35
-16.4116921054511,151.853208753772,414.453838301503,-28.173730850219727,3341,2019-03-05T02:31:05
-17.8891550686251,153.045233597419,414.968353917193,-29.40483856201172,3544,2019-03-05T02:31:35
-19.3572431336735,154.259027880968,415.496181893549,-30.635046005249023,3689,2019-03-05T02:32:05
-20.8152811162091,155.497031623698,416.035417187252,-31.861000061035156,3787,2019-03-05T02:32:35
-22.2619504448742,156.761287727428,416.585068212629,-33.07902526855469,3862,2019-03-05T02:33:05
-23.6965153589612,158.054446946237,417.142444910404,-34.28609848022461,4081,2019-03-05T02:33:35
-25.1174002621592,159.378574971128,417.706534422803,-35.47857666015625,4602,2019-03-05T02:34:05
-26.5238442785363,160.736684244199,418.275274438729,-36.653541564941406,4513,2019-03-05T02:34:35
-27.9141436069281,162.131019881695,418.846898297998,-37.807334899902344,4931,2019-03-05T02:35:05
-29.2879593226348,163.565423641228,419.419426972679,-38.937408447265625,5257,2019-03-05T02:35:35
-30.6420740863963,165.040925214393,419.990625343159,-40.03886032104492,5572,2019-03-05T02:36:05
-31.9759066552423,166.561498026002,420.559704501988,-41.10895538330078,5663,2019-03-05T02:36:35
-33.2875560288876,168.129911880384,421.124103230139,-42.143882751464844,5956,2019-03-05T02:37:05
-34.5753930916306,169.749454688145,421.68093888841,-43.140071868896484,6289,2019-03-05T02:37:35
-35.8372740240401,171.422981914188,422.229155866733,-44.093605041503906,6761,2019-03-05T02:38:05
-37.0713912933886,173.153982241466,422.766121254374,-45.00090026855469,6981,2019-03-05T02:38:35
-38.2752901707841,174.945246097295,423.291128006224,-45.85798263549805,7157,2019-03-05T02:39:05
-39.446867309745,176.800252006873,423.801682031668,-46.66127014160156,7747,2019-03-05T02:39:35
-40.5834276407889,178.721565162905,424.295695880041,-47.40696334838867,8061,2019-03-05T02:40:05
-41.6825384130771,-179.287538725912,424.771548333699,-48.091609954833984,8188,2019-03-05T02:40:35
-42.741240226199,-177.22480950168,425.227330513205,-48.71170425415039,8461,2019-03-05T02:41:05
-43.7567199408762,-175.087767984238,425.661323485197,-49.264102935791016,8971,2019-03-05T02:41:35
-44.7258511702258,-172.87471077297,426.072609526193,-49.745826721191406,9107,2019-03-05T02:42:05
-45.6455624948433,-170.584083691981,426.459435150346,-50.154273986816406,9300,2019-03-05T02:42:35
-46.5124450519833,-168.215589122484,426.82019644384,-50.48711013793945,9237,2019-03-05T02:43:05
-47.3233425404565,-165.768850809884,427.15369870278,-50.742515563964844,9222,2019-03-05T02:43:35
-48.07474150831,-163.245335153318,427.458666583181,-50.91902160644531,9643,2019-03-05T02:44:05
-48.7634414988733,-160.646550637331,427.733905725959,-51.015708923339844,9694,2019-03-05T02:44:35
-49.3860497480949,-157.9760350867,427.978428345116,-51.03212356567383,9820,2019-03-05T02:45:05
-49.9394784760598,-155.23784300058,428.191535646753,-50.968360900878906,9713,2019-03-05T02:45:35
-50.4207028538517,-152.437808810279,428.37189605828,-50.82505416870117,9656,2019-03-05T02:46:05
-50.8270841381118,-149.582261976955,428.519491842141,-50.60331344604492,9558,2019-03-05T02:46:35
-51.1561509498145,-146.679665506958,428.632933893706,-50.30481719970703,9445,2019-03-05T02:47:05
-51.4059268941156,-143.738813686477,428.712516666643,-49.93163299560547,9138,2019-03-05T02:47:35
-51.5748142987746,-140.769906907302,428.757484838558,-49.48631286621094,8901,2019-03-05T02:48:05
-51.6616483190118,-137.783446876454,428.767926702655,-48.97163009643555,8867,2019-03-05T02:48:35
-51.6661252805928,-134.79081890327,428.743481600279,-48.39106750488281,8918,2019-03-05T02:49:05
-51.5879403368452,-131.803117684437,428.683976174029,-47.74777603149414,8523,2019-03-05T02:49:35
-51.4276800402069,-128.831756383646,428.589719016645,-47.04551696777344,7987,2019-03-05T02:50:05
-51.1864287791546,-125.887291274809,428.461166203672,-46.288063049316406,7848,2019-03-05T02:50:35
-50.8656609659602,-122.980025010046,428.298530793193,-45.47926330566406,7428,2019-03-05T02:51:05
-50.4670982338789,-120.117343407273,428.10224294295,-44.622474670410156,7406,2019-03-05T02:51:35
-49.9935812534627,-117.310804585225,427.873424772607,-43.72262191772461,7054,2019-03-05T02:52:05
-49.4475573757553,-114.565515376613,427.612292138261,-42.783023834228516,6396,2019-03-05T02:52:35
-48.8320050879199,-111.887349754167,427.319975259037,-41.80755615234375,6219,2019-03-05T02:53:05
-48.1500217322967,-109.28057485858,426.997473917801,-40.79990005493164,6209,2019-03-05T02:53:35
-47.4049204091487,-106.748612138375,426.645801663547,-39.76380920410156,5875,2019-03-05T02:54:05
-46.5999587510773,-104.293328380054,426.266009683081,-38.702823638916016,5572,2019-03-05T02:54:35
-45.7386359518708,-101.916231144199,425.85981366322,-37.62071228027344,5444,2019-03-05T02:55:05
-44.8241062772121,-99.617016084543,425.428204353236,-36.52083969116211,5103,2019-03-05T02:55:35
-43.8598261801079,-97.3955482219505,424.972758012937,-35.407012939453125,4806,2019-03-05T02:56:05
-42.8487789039433,-95.2501182154882,424.495157613412,-34.28263473510742,4468,2019-03-05T02:56:35
-41.7941967562034,-93.17942335693,423.997020528296,-33.15159225463867,4375,2019-03-05T02:57:05
-40.6988600405104,-91.1807171281304,423.480139358955,-32.01746368408203,4422,2019-03-05T02:57:35
-39.565842718658,-89.2517185151181,422.945798233069,-30.88439178466797,4360,2019-03-05T02:58:05
-38.3977134395865,-87.3899057710952,422.396659999551,-29.75635528564453,0,2019-03-05T02:58:35
-37.1968427077442,-85.5918749769572,421.833852856202,-28.637348175048828,398,2019-03-05T02:59:05
-35.9654187143784,-83.8543202577948,421.25968496249,-27.531526565551758,403,2019-03-05T02:59:35
-34.7050477767371,-82.1733581525534,420.675243762585,-26.442827224731445,394,2019-03-05T03:00:05
-33.4193593918259,-80.5479083836259,420.083850644446,-25.377155303955078,381,2019-03-05T03:00:35
-32.1095925136923,-78.9738634270171,419.486629757055,-24.338516235351562,430,2019-03-05T03:01:05
-30.7779296925073,-77.4485350587146,418.886292671828,-23.33186149597168,0,2019-03-05T03:01:35
-29.4254436963385,-75.9682013712575,418.283971929855,-22.361360549926758,0,2019-03-05T03:02:05
-28.0541121636954,-74.53025916006,417.681763386507,-21.43187141418457,0,2019-03-05T03:02:35
-26.6651205692182,-73.1316463872324,417.081891483588,-20.547592163085938,0,2019-03-05T03:03:05
-25.2597782839751,-71.7694656971498,416.486410079481,-19.71263885498047,0,2019-03-05T03:03:35
-23.839714900756,-70.4414172360991,415.896309386189,-18.930971145629883,0,2019-03-05T03:04:05
-22.4059642530227,-69.1447438240628,415.314524629037,-18.205808639526367,0,2019-03-05T03:04:35
-20.9598798160715,-67.8771482816795,414.742210977825,-17.539981842041016,0,2019-03-05T03:05:05
-19.5024063004768,-66.6361219889019,414.181493714654,-16.935510635375977,0,2019-03-05T03:05:35
-18.0346689760817,-65.4194641444125,413.633707510154,-16.39377784729004,0,2019-03-05T03:06:05
-16.557551581999,-64.2248677752713,413.100614929777,-15.915343284606934,0,2019-03-05T03:06:35
-15.0720727936885,-63.0502995228893,412.583963700512,-15.500065803527832,0,2019-03-05T03:07:05
-13.578170090924,-61.8929649418769,412.084800631101,-15.14684772491455,0,2019-03-05T03:07:35
-12.0785829280927,-60.7523363921849,411.604834740117,-14.854612350463867,0,2019-03-05T03:08:05
-10.5728760469838,-59.6255118539104,411.14528997671,-14.62108325958252,0,2019-03-05T03:08:35
-9.06233602598906,-58.5109834164875,410.707550755093,-14.444026947021484,0,2019-03-05T03:09:05
-7.54726538132434,-57.4065799479443,410.29227292808,-14.320940971374512,0,2019-03-05T03:09:35
-6.02870612607478,-56.3107239628239,409.900453986818,-14.249472618103027,0,2019-03-05T03:10:05
-4.50701896759832,-55.2213918794613,409.533454588561,14.227474212646484,0,2019-03-05T03:10:35
-2.98382588450369,-54.1374954849573,409.191551524555,14.253169059753418,4638,2019-03-05T03:11:05
-1.45982450907331,-53.0573091037154,408.875797283078,14.325238227844238,3915,2019-03-05T03:11:35
0.0661254960672806,-51.9778269960497,408.586186158809,14.443090438842773,3807,2019-03-05T03:12:05
1.59201816266648,-50.8982785084325,408.323388925573,14.606562614440918,3677,2019-03-05T03:12:35
3.11736940698495,-49.8168154157599,408.087278098168,14.816130638122559,3686,2019-03-05T03:13:05
4.641488026997,-48.731724664239,407.878664359139,15.072787284851074,3572,2019-03-05T03:13:35
6.16580416067397,-47.6397457847241,407.696766141897,15.378382682800293,3728,2019-03-05T03:14:05
7.68509098109942,-46.542362785316,407.542491959489,15.733697891235352,3461,2019-03-05T03:14:35
9.20101082642683,-45.4360966942067,407.415009690059,16.141008377075195,3467,2019-03-05T03:15:05
10.7129155990387,-44.3190639867871,407.31391247314,16.6021728515625,3375,2019-03-05T03:15:35
12.2197456993475,-43.1896275621204,407.239048339935,17.118762969970703,3463,2019-03-05T03:16:05
13.7210061241389,-42.0456688956289,407.189431319917,17.692222595214844,3441,2019-03-05T03:16:35
15.2155741212856,-40.8854582573027,407.164587363568,18.323326110839844,3323,2019-03-05T03:17:05
16.7028889612001,-39.7067532748304,407.163917466439,19.012529373168945,3398,2019-03-05T03:17:35
18.1817546187773,-38.507704093067,407.186033922552,19.759366989135742,3531,2019-03-05T03:18:05
19.6515232610158,-37.2859127544436,407.230644648394,20.56296157836914,3640,2019-03-05T03:18:35
21.1109060340401,-36.0393903096528,407.296232406934,21.4213809967041,3462,2019-03-05T03:19:05
22.5591451244866,-34.7655608809857,407.382041520732,22.332294464111328,3470,2019-03-05T03:19:35
23.9948378904573,-33.4622688956272,407.486430226778,23.29230308532715,3656,2019-03-05T03:20:05
25.4170913703811,-32.1267445882158,407.608007172073,24.297712326049805,3580,2019-03-05T03:20:35
26.8243589072302,-30.7566403602907,407.745928495148,25.343841552734375,3804,2019-03-05T03:21:05
28.2155913809131,-29.3490012749729,407.898790340073,26.425907135009766,3624,2019-03-05T03:21:35
29.5891209674415,-27.901233156298,408.064797212318,27.53826332092285,3978,2019-03-05T03:22:05
30.9444574304211,-26.4092892530572,408.242673890385,28.676000595092773,4184,2019-03-05T03:22:35
32.2780706101653,-24.8722660256334,408.430698225596,29.831478118896484,3756,2019-03-05T03:23:05
33.589077915398,-23.2861779492224,408.627540954404,30.99919319152832,4094,2019-03-05T03:23:35
34.8757482551061,-21.6477069746039,408.831713905662,32.17300033569336,4365,2019-03-05T03:24:05
36.1362279746688,-19.9535485187658,409.041685562779,33.3467903137207,4440,2019-03-05T03:24:35
37.3679838333444,-18.2009660926157,409.255489318991,34.514015197753906,4471,2019-03-05T03:25:05
38.5691587440868,-16.3862092515305,409.472113114882,35.669063568115234,4641,2019-03-05T03:25:35
39.7369337307948,-14.5067625770468,409.689904705503,36.80574035644531,4920,2019-03-05T03:26:05
40.8698478295908,-12.5576345661959,409.907322670717,37.91957092285156,5176,2019-03-05T03:26:35
41.9633370598609,-10.539337322869,410.122670838276,39.00347900390625,5366,2019-03-05T03:27:05
43.0156422418903,-8.44731700721508,410.334850304208,40.05353927612305,5587,2019-03-05T03:27:35
44.0233840107253,-6.28003626741379,410.542671416379,41.06466293334961,5892,2019-03-05T03:28:05
44.983769935062,-4.03504278400844,410.744436078989,42.032772064208984,5836,2019-03-05T03:28:35
45.8931948565959,-1.71173813888979,410.938766614359,42.953346252441406,6179,2019-03-05T03:29:05
46.7487141809599,0.690636266085902,411.124458987194,43.82289505004883,6471,2019-03-05T03:29:35
47.5465755043884,3.17152539900629,411.30042957755,44.637359619140625,6685,2019-03-05T03:30:05
48.2836043886051,5.73013643011308,411.465548961877,45.39353561401367,6787,2019-03-05T03:30:35
48.9561551974332,8.36316162692494,411.619044282324,46.087890625,7256,2019-03-05T03:31:05
49.5610416066063,11.0673925103599,411.760205446808,46.71746063232422,7256,2019-03-05T03:31:35
50.0951261343712,13.8380522566754,411.887721201178,47.279361724853516,7775,2019-03-05T03:32:05
50.5556746294312,16.6705416997162,412.000985662224,47.771095275878906,7831,2019-03-05T03:32:35
50.9396692714845,19.5562044999663,412.099458933686,48.189781188964844,7960,2019-03-05T03:33:05
51.245259449354,22.4869354443872,412.182690837417,48.53359603881836,8275,2019-03-05T03:33:35
51.4700284437934,25.4528410015564,412.250144725886,48.799957275390625,8340,2019-03-05T03:34:05
51.61270111547,28.4439995497,412.301668256857,48.987266540527344,8594,2019-03-05T03:34:35
51.6724018391272,31.4487356662307,412.337308320953,49.09412384033203,8213,2019-03-05T03:35:05
51.6486654291476,34.4562359508091,412.356606460058,49.11936950683594,8164,2019-03-05T03:35:35
51.5416828599515,37.4544004539818,412.359379713836,49.06235122680664,8547,2019-03-05T03:36:05
51.3521401236779,40.4325714291435,412.345710868995,48.92280578613281,8478,2019-03-05T03:36:35
51.0813060334707,43.3794211141918,412.31602798774,48.70100021362305,8075,2019-03-05T03:37:05
50.7308383709793,46.2856863069165,412.270762912745,48.397586822509766,8135,2019-03-05T03:37:35
50.3030017541651,49.1415394966218,412.210164158434,48.013858795166016,7976,2019-03-05T03:38:05
49.8001582040026,51.9400938976101,412.13517120958,47.55135726928711,8038,2019-03-05T03:38:35
49.225366231917,54.6738778808235,412.045587812422,47.01242446899414,7580,2019-03-05T03:39:05
48.581136945764,57.3396287970327,411.942852122539,46.39910888671875,7482,2019-03-05T03:39:35
47.8715356973855,59.9304049855107,411.827735283497,45.71515655517578,7099,2019-03-05T03:40:05
47.0995299621724,62.4446840504293,411.700975075174,44.96352767944336,6857,2019-03-05T03:40:35
46.2686041735732,64.8803061213052,411.563920461591,44.14793395996094,6756,2019-03-05T03:41:05
45.382108087913,67.2374678639057,411.416999220907,43.27219009399414,6426,2019-03-05T03:41:35
44.4435531246153,69.5153648643947,411.261953920981,42.34053421020508,6142,2019-03-05T03:42:05
43.4557553151369,71.7152728984486,411.099694625544,41.35675048828125,5926,2019-03-05T03:42:35
42.4228135195705,73.8391777786862,410.93160472244,40.326080322265625,5450,2019-03-05T03:43:05
41.3470098001769,75.8886638962991,410.758663060962,39.2522087097168,5132,2019-03-05T03:43:35
40.2315549701312,77.8659693837383,410.583122211121,38.1399040222168,4928,2019-03-05T03:44:05
39.078997831481,79.7743932944821,410.405423574661,36.993431091308594,4722,2019-03-05T03:44:35
37.8924638024235,81.6159858032587,410.227707804474,35.81780242919922,4309,2019-03-05T03:45:05
36.6736868976419,83.3945229045277,410.05102438413,34.61678695678711,4198,2019-03-05T03:45:35
35.4259566327858,85.1133772582547,409.876960580714,33.395809173583984,4145,2019-03-05T03:46:05
34.1507735326718,86.7749774265557,409.707163766525,32.15871047973633,3755,2019-03-05T03:46:35
32.8506038601078,88.3828473693902,409.542794042055,30.910425186157227,3632,2019-03-05T03:47:05
31.5269145538243,89.9404346178598,409.386128564178,29.655092239379883,3621,2019-03-05T03:47:35
30.1818523433195,91.4504062563,409.237905420029,28.397748947143555,3023,2019-03-05T03:48:05
28.8168569027063,92.9161546714892,409.099593564303,27.14304542541504,3185,2019-03-05T03:48:35
27.4337576066468,94.3402947503111,408.973144573375,25.896377563476562,2962,2019-03-05T03:49:05
26.0337507895453,95.7259669197859,408.859640454345,24.66303825378418,3079,2019-03-05T03:49:35
24.6184474428272,97.0756869486727,408.760258503393,23.44932746887207,2967,2019-03-05T03:50:05
23.1889930682345,98.3922371298598,408.676590903319,22.261940002441406,2712,2019-03-05T03:50:35
21.7467001019692,99.6780787520696,408.610235153985,21.108745574951172,2801,2019-03-05T03:51:05
20.2926095955926,100.935752069597,408.561829843438,19.998645782470703,2713,2019-03-05T03:51:35
18.8278923345917,102.167534684129,408.532470325125,18.94219398498535,2541,2019-03-05T03:52:05
17.3534716458217,103.375780376293,408.523282943796,17.951555252075195,2533,2019-03-05T03:52:35
15.8704000710653,104.56260197142,408.535339798992,17.040964126586914,2578,2019-03-05T03:53:05
14.3794490478211,105.730223178751,408.569302110824,16.226476669311523,2575,2019-03-05T03:53:35
12.8817483871934,106.880506581787,408.626439030116,15.52605152130127,2596,2019-03-05T03:54:05
11.3778276510437,108.015643057935,408.706964530329,14.958268165588379,2646,2019-03-05T03:54:35
9.86879404649729,109.137330285917,408.811851688275,14.541532516479492,2679,2019-03-05T03:55:05
8.35426288998253,110.248293513347,408.941077279183,14.291610717773438,2518,2019-03-05T03:55:35
6.83695056801814,111.348910974061,409.095461158458,-14.220322608947754,2537,2019-03-05T03:56:05
5.31658380757241,112.441727147426,409.274767978062,-14.33265495300293,2672,2019-03-05T03:56:35
3.79397662422487,113.528419039186,409.479097239597,-14.626689910888672,2632,2019-03-05T03:57:05
2.26871239659367,114.611513871827,409.708837623824,-15.094220161437988,2406,2019-03-05T03:57:35
0.743618951305244,115.691212389663,409.963834859016,-15.720805168151855,2598,2019-03-05T03:58:05
-0.780716991384155,116.769302904575,410.243340069966,-16.489233016967773,2437,2019-03-05T03:58:35
-2.30554303366808,117.848852481169,410.547588790867,-17.382335662841797,2537,2019-03-05T03:59:05
-3.82925730945133,118.930915456763,410.876206493109,-18.3818359375,2835,2019-03-05T03:59:35
-5.35106769922961,120.017136995796,411.2282592296,-19.47100067138672,2622,2019-03-05T04:00:05
-6.87037603584796,121.109321614465,411.603126696312,-20.634904861450195,2613,2019-03-05T04:00:35
-8.38639676658111,122.209166226757,412.000679953262,-21.86026954650879,2676,2019-03-05T04:01:05
-9.89850103210841,123.318525636686,412.418806468604,-23.135618209838867,2777,2019-03-05T04:01:35
-11.4058235411772,124.43913802529,412.857115836824,-24.450809478759766,2779,2019-03-05T04:02:05
-12.9076004981235,125.572846011083,413.314653549707,-25.797090530395508,2963,2019-03-05T04:02:35
-14.4030614772383,126.721597724231,413.790108884817,-27.166807174682617,3025,2019-03-05T04:03:05
-15.8914426899443,127.887404635638,414.282223043004,-28.553232192993164,3075,2019-03-05T04:03:35
-17.3718782212565,129.072293281047,414.789783802191,-29.950315475463867,3382,2019-03-05T04:04:05
-18.8432668003578,130.278202833551,415.310974497251,-31.352399826049805,3368,2019-03-05T04:04:35
-20.3049480374269,131.507552351234,415.844657205395,-32.75477600097656,3660,2019-03-05T04:05:05
-21.7556227446096,132.762359299113,416.388691645599,-34.15253829956055,3850,2019-03-05T04:05:35
-23.1946460153761,134.045219397668,416.941864251261,-35.541778564453125,4365,2019-03-05T04:06:05
-24.6202849854245,135.358134091621,417.502212772465,-36.91780090332031,4590,2019-03-05T04:06:35
-26.0321188794489,136.704295986678,418.067887656094,-38.277408599853516,4938,2019-03-05T04:07:05
-27.4279798829,138.085484322741,418.636995403734,-39.61589050292969,5182,2019-03-05T04:07:35
-28.8074587775496,139.505293600338,419.208019778585,-40.93036651611328,5889,2019-03-05T04:08:05
-30.168134130787,140.965573779996,419.778729688809,-42.216121673583984,5978,2019-03-05T04:08:35
-31.5095956526441,142.470442373627,420.347340038064,-43.47040939331055,6131,2019-03-05T04:09:05
-32.8292497461948,144.021846043643,420.911843064128,-44.6884651184082,6899,2019-03-05T04:09:35
-34.1255620360162,145.623076532324,421.470148631084,-45.866539001464844,6897,2019-03-05T04:10:05
-35.3967763138436,147.277407996197,422.020592821118,-47.00068664550781,7449,2019-03-05T04:10:35
-36.6407804309931,148.987901243305,422.561360745462,-48.08662414550781,8052,2019-03-05T04:11:05
-37.8555783301617,150.75782210484,423.090121632028,-49.120201110839844,8285,2019-03-05T04:11:35
-39.0387082069984,152.590071640081,423.605346064273,-50.096885681152344,8845,2019-03-05T04:12:05
-40.188474965705,154.488988072833,424.105062704968,-51.01280212402344,9205,2019-03-05T04:12:35
-41.300890709506,156.455109641049,424.58689361414,-51.86235046386719,9558,2019-03-05T04:13:05
-42.3740663894432,158.492508082253,425.049712706435,-52.64176559448242,9865,2019-03-05T04:13:35
-43.404951750767,160.603257037922,425.491840104121,-53.34658432006836,10150,2019-03-05T04:14:05
-44.3906748861625,162.789645659856,425.911628288836,-53.97275924682617,10538,2019-03-05T04:14:35
-45.3280024784437,165.052984050249,426.30771258763,-54.51637649536133,10558,2019-03-05T04:15:05
-46.2136822033492,167.39410217033,426.678161403303,-54.9739875793457,10716,2019-03-05T04:15:35
-47.044549506967,169.813585729825,427.022162562001,-55.34272384643555,11082,2019-03-05T04:16:05
-47.8170979495823,172.31039244515,427.338542882604,-55.62017059326172,11205,2019-03-05T04:16:35
-48.5281215378306,174.883275886768,427.625478360646,-55.804744720458984,11379,2019-03-05T04:17:05
-49.1741506515951,177.52881077895,427.882450391085,-55.89553451538086,11152,2019-03-05T04:17:35
-49.7521465021607,-179.755959409496,428.108437317579,-55.892417907714844,11316,2019-03-05T04:18:05
-50.2588984243955,-176.977080603109,428.302475739609,-55.7961311340332,11416,2019-03-05T04:18:35
-50.69169826041,-174.139751112853,428.463526139618,-55.608028411865234,11366,2019-03-05T04:19:05
-51.0479123687529,-171.253151571209,428.590932576999,-55.33054733276367,11246,2019-03-05T04:19:35
-51.3253479804793,-168.323770930836,428.684591443877,-54.96608352661133,11113,2019-03-05T04:20:05
-51.5230609741975,-165.363597911677,428.743633084217,-54.519283294677734,10965,2019-03-05T04:20:35
-51.63856676394,-162.382401745772,428.768066543237,-53.992794036865234,10510,2019-03-05T04:21:05
-51.6719957638228,-159.39052263907,428.757958785288,-53.39153289794922,10849,2019-03-05T04:21:35
-51.6226189913762,-156.400018399137,428.712817886466,-52.71970748901367,10163,2019-03-05T04:22:05
-51.4908936079407,-153.421771225402,428.632510983374,-51.98200607299805,9737,2019-03-05T04:22:35
-51.2778642105329,-150.467010524673,428.517897206266,-51.183380126953125,9446,2019-03-05T04:23:05
-50.9846238354119,-147.545546588261,428.369187985455,-50.32817077636719,9584,2019-03-05T04:23:35
-50.6133129554079,-144.667663543005,428.186792207652,-49.42142105102539,9010,2019-03-05T04:24:05
-50.1654566481617,-141.841422565649,427.971084901849,-48.46689224243164,8782,2019-03-05T04:24:35
-49.6448645953204,-139.073871317796,427.723193407191,-47.469905853271484,8445,2019-03-05T04:25:05
-49.053260066746,-136.371731970701,427.443742225127,-46.43366622924805,8036,2019-03-05T04:25:35
-48.3942733575718,-133.73949671451,427.133724036564,-45.362430572509766,7626,2019-03-05T04:26:05
-47.6708589665823,-131.181241785184,426.794078814072,-44.25967025756836,7180,2019-03-05T04:26:35
-46.8864423235334,-128.698785809782,426.425899118644,-43.12871551513672,6763,2019-03-05T04:27:05
-46.0445593030572,-126.294481198571,426.030971126003,-41.973018646240234,6239,2019-03-05T04:27:35
-45.1483401616995,-123.967924740053,425.610080178879,-40.79513168334961,6195,2019-03-05T04:28:05
-44.2012407337308,-121.719510109285,425.164854299147,-39.597999572753906,5787,2019-03-05T04:28:35
-43.2060949376011,-119.547551523494,424.696868491709,-38.38367462158203,5757,2019-03-05T04:29:05
-42.166042198622,-117.449997707203,424.207661717306,-37.15443801879883,5245,2019-03-05T04:29:35
-41.0843610758294,-115.426187201472,423.698929588532,-35.91299819946289,4885,2019-03-05T04:30:05
-39.9646173194022,-113.473298022586,423.172846531747,-34.662017822265625,4720,2019-03-05T04:30:35
-38.8081144656142,-111.587945513162,422.630566067554,-33.402366638183594,4530,2019-03-05T04:31:05
-37.6165062208936,-109.76486401173,422.073524265722,-32.13513946533203,446,2019-03-05T04:31:35
-36.3954652989428,-108.006614044611,421.505128382402,-30.86626434326172,420,2019-03-05T04:32:05
-35.1455062679039,-106.307006239805,420.926637962871,-29.596393585205078,402,2019-03-05T04:32:35
-33.8688141704555,-104.663045688539,420.339466817331,-28.328548431396484,384,2019-03-05T04:33:05
-32.5676483487401,-103.071880109584,419.746314260236,-27.066417694091797,376,2019-03-05T04:33:35
-31.2436214668775,-101.530068981033,419.148415616263,-25.81379508972168,352,2019-03-05T04:34:05
-29.8983358894071,-100.034418045768,418.548272671555,-24.575393676757812,353,2019-03-05T04:34:35
-28.5336492488937,-98.5822066136241,417.94782507042,-23.35722541809082,351,2019-03-05T04:35:05
-27.1506693117939,-97.1701233761419,417.348409290972,-22.165876388549805,3559,2019-03-05T04:35:35
-25.7510933347475,-95.7956699281699,416.752871862913,-21.009925842285156,3401,2019-03-05T04:36:05
-24.3358818145142,-94.4558006620597,416.162286838658,-19.89896011352539,3563,2019-03-05T04:36:35
-22.9070432273609,-93.1486300398351,415.579273292745,-18.845190048217773,3266,2019-03-05T04:37:05
-21.4651921422647,-91.8711255810744,415.005048983851,-17.86159896850586,3515,2019-03-05T04:37:35
-20.0114797114036,-90.6209292864904,414.441720993341,-16.96339988708496,3509,2019-03-05T04:38:05
-18.5473471185372,-89.3960507363172,413.890690607737,-16.167341232299805,3436,2019-03-05T04:38:35
-17.0734963548683,-88.1940042752288,413.354013263121,-15.490395545959473,3597,2019-03-05T04:39:05
-15.5908200209742,-87.0125958556475,412.833351246014,-14.949100494384766,3823,2019-03-05T04:39:35
-14.097773227129,-85.8478655736823,412.328603349198,-14.557201385498047,4113,2019-03-05T04:40:05
-12.6004429557314,-84.7018512739203,411.84372693254,-14.326090812683105,4354,2019-03-05T04:40:35
-11.097158062326,-83.5706483423583,411.378557889705,14.25902271270752,4042,2019-03-05T04:41:05
-9.58817527227193,-82.45193500725,410.934419778557,14.353288650512695,3642,2019-03-05T04:41:35
-8.07475186152183,-81.3442413948927,410.512538593813,14.599556922912598,3538,2019-03-05T04:42:05
-6.55733205301856,-80.2455325972491,410.113812228951,14.983179092407227,3435,2019-03-05T04:42:35
-5.03694332630963,-79.1542503560115,409.739220170642,15.485936164855957,3277,2019-03-05T04:43:05
-3.51449982398534,-78.0687882553697,409.389426094275,16.088125228881836,0,2019-03-05T04:43:35
-1.99044670276994,-76.987235119948,409.065172254252,16.770465850830078,3390,2019-03-05T04:44:05
-0.463796579430256,-75.9066922829179,408.766662364563,17.515840530395508,3451,2019-03-05T04:44:35
1.0621182334344,-74.8273251476951,408.494819144189,18.307050704956055,3428,2019-03-05T04:45:05
2.58757780224057,-73.7467448710003,408.249633036932,19.130905151367188,3391,2019-03-05T04:45:35
4.1120446184647,-72.6631349864558,408.031618852124,19.976158142089844,3401,2019-03-05T04:46:05
5.63492445785091,-71.5746987168684,407.840547887983,20.833707809448242,3241,2019-03-05T04:46:35
7.15525740258184,-70.4798781204422,407.676397255318,21.696216583251953,3533,2019-03-05T04:47:05
8.67252684687177,-69.3767610606358,407.539245751697,22.558349609375,3615,2019-03-05T04:47:35
10.1857429283012,-68.2637339369711,407.428644838246,23.41602897644043,3523,2019-03-05T04:48:05
11.6944016694343,-67.1387753276139,407.343842490185,24.266780853271484,3392,2019-03-05T04:48:35
13.1975678798184,-66.0001144009325,407.285218893614,25.109020233154297,3641,2019-03-05T04:49:05
14.694578798075,-64.8456978355952,407.251091951687,25.94225311279297,3370,2019-03-05T04:49:35
16.1843416700784,-63.6737384568877,407.24177302544,26.766557693481445,3634,2019-03-05T04:50:05
17.666221300077,-62.4819835004433,407.255755334438,27.582874298095703,3906,2019-03-05T04:50:35
19.1391337366496,-61.2684127357283,407.292394479543,28.39237403869629,3627,2019-03-05T04:51:05
20.6022139908494,-60.0307324470725,407.350277877087,29.196680068969727,3709,2019-03-05T04:51:35
22.0543277242256,-58.7667418774449,407.429104495379,29.997526168823242,3880,2019-03-05T04:52:05
23.4945303413669,-57.473929928502,407.527116986841,30.796775817871094,3988,2019-03-05T04:52:35
24.9214743639846,-56.1499924438512,407.643037946277,31.59604835510254,3987,2019-03-05T04:53:05
26.3340714247966,-54.7922323421133,407.776145263815,32.396968841552734,4090,2019-03-05T04:53:35
