tus;erg;typ;adr;dau;det;kev;cal_abc
-170255.38888888888;85;0;5;2;2;1056.5657;0.004302, 11.549200, 43.803900
-169897.02777777778;189;0;5;2;2;2380.2637;0.004302, 11.549200, 43.803900
-169346.88888888888;1228;0;5;2;2;20713.1163;0.004302, 11.549200, 43.803900
-168819.80555555556;154;0;5;2;2;1924.3998;0.004302, 11.549200, 43.803900
-167864.66666666666;1402;0;5;2;2;24691.221;0.004302, 11.549200, 43.803900
-167647.55555555556;49;0;5;2;2;620.0431;0.004302, 11.549200, 43.803900
-167238.61111111112;54;0;5;2;2;680.0045;0.004302, 11.549200, 43.803900
-163781.5;90;0;5;2;2;1118.0757;0.004302, 11.549200, 43.803900
-159529.52777777778;254;0;5;2;2;3254.8292;0.004302, 11.549200, 43.803900
-157186.05555555556;258;0;5;2;2;3309.8359;0.004302, 11.549200, 43.803900
-154225.86111111112;1679;0;5;2;2;31561.5794;0.004302, 11.549200, 43.803900
-147861.3333333333;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
-147103.94444444444;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
-145991.0833333333;1636;0;5;2;2;30451.7779;0.004302, 11.549200, 43.803900
-144626.30555555556;1649;0;5;2;2;30785.6216;0.004302, 11.549200, 43.803900
-141922.9166666667;263;0;5;2;2;3378.7878;0.004302, 11.549200, 43.803900
-138638.97222222222;42;0;5;2;2;536.4585;0.004302, 11.549200, 43.803900
-136496.22222222222;106;0;5;2;2;1316.353;0.004302, 11.549200, 43.803900
-134859.0;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
-130907.22222222222;121;0;5;2;2;1504.2383;0.004302, 11.549200, 43.803900
-130889.41666666667;1748;0;5;2;2;33375.6671;0.004302, 11.549200, 43.803900
-130205.88888888889;1614;0;5;2;2;29890.124;0.004302, 11.549200, 43.803900
-129618.63888888889;1387;0;5;2;2;24338.0214;0.004302, 11.549200, 43.803900
-128780.5;57;0;5;2;2;716.0845;0.004302, 11.549200, 43.803900
-127366.02777777778;289;0;5;2;2;3740.805;0.004302, 11.549200, 43.803900
-126516.47222222222;35;0;5;2;2;453.2955;0.004302, 11.549200, 43.803900
-124790.27777777778;42;0;5;2;2;536.4585;0.004302, 11.549200, 43.803900
-123266.88888888889;332;0;5;2;2;4352.2889;0.004302, 11.549200, 43.803900
-116674.41666666667;490;0;5;2;2;6735.7501;0.004302, 11.549200, 43.803900
-111868.13888888889;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
-110874.63888888889;1616;0;5;2;2;29941.0114;0.004302, 11.549200, 43.803900
-108695.61111111111;1565;0;5;2;2;28654.1331;0.004302, 11.549200, 43.803900
-105902.52777777778;41;0;5;2;2;524.5523;0.004302, 11.549200, 43.803900
-105769.33333333333;107;0;5;2;2;1328.8185;0.004302, 11.549200, 43.803900
-103524.86111111111;34;0;5;2;2;441.4495;0.004302, 11.549200, 43.803900
-101545.05555555556;196;0;5;2;2;2472.7012;0.004302, 11.549200, 43.803900
-95975.72222222222;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
-95563.13888888889;91;0;5;2;2;1130.4035;0.004302, 11.549200, 43.803900
-91696.11111111111;394;0;5;2;2;5261.9674;0.004302, 11.549200, 43.803900
-88210.36111111111;59;0;5;2;2;740.1809;0.004302, 11.549200, 43.803900
-84977.38888888889;706;0;5;2;2;10341.6612;0.004302, 11.549200, 43.803900
-81894.94444444444;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
-81675.08333333334;1704;0;5;2;2;32214.1256;0.004302, 11.549200, 43.803900
-80703.13888888889;325;0;5;2;2;4251.661;0.004302, 11.549200, 43.803900
-80070.27777777778;48;0;5;2;2;608.0766;0.004302, 11.549200, 43.803900
-79172.02777777778;92;0;5;2;2;1142.7399;0.004302, 11.549200, 43.803900
-77903.66666666666;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
-77727.83333333334;90;0;5;2;2;1118.0757;0.004302, 11.549200, 43.803900
-76254.55555555556;36;0;5;2;2;465.1501;0.004302, 11.549200, 43.803900
-75010.27777777778;41;0;5;2;2;524.5523;0.004302, 11.549200, 43.803900
-72969.38888888889;78;0;5;2;2;970.813;0.004302, 11.549200, 43.803900
-66637.63888888889;191;0;5;2;2;2406.6314;0.004302, 11.549200, 43.803900
-64986.944444444445;35;0;5;2;2;453.2955;0.004302, 11.549200, 43.803900
-63981.61111111111;55;0;5;2;2;692.0225;0.004302, 11.549200, 43.803900
-63611.666666666664;155;0;5;2;2;1937.2782;0.004302, 11.549200, 43.803900
-57636.52777777778;272;0;5;2;2;3503.4433;0.004302, 11.549200, 43.803900
-54253.444444444445;460;0;5;2;2;6266.6756;0.004302, 11.549200, 43.803900
-53307.61111111111;129;0;5;2;2;1605.2353;0.004302, 11.549200, 43.803900
-52962.055555555555;1790;0;5;2;2;34499.9489;0.004302, 11.549200, 43.803900
-51833.16666666667;1854;0;5;2;2;36242.3229;0.004302, 11.549200, 43.803900
-46607.52777777778;703;0;5;2;2;10288.8304;0.004302, 11.549200, 43.803900
-45809.72222222222;105;0;5;2;2;1303.8961;0.004302, 11.549200, 43.803900
-44435.88888888889;1808;0;5;2;2;34986.4298;0.004302, 11.549200, 43.803900
-43217.61111111111;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
-42958.694444444445;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
-41674.72222222222;1767;0;5;2;2;33882.3909;0.004302, 11.549200, 43.803900
-39107.666666666664;45;0;5;2;2;572.2288;0.004302, 11.549200, 43.803900
-36346.555555555555;67;0;5;2;2;836.9106;0.004302, 11.549200, 43.803900
-23331.916666666668;508;0;5;2;2;7020.9114;0.004302, 11.549200, 43.803900
-21892.75;87;0;5;2;2;1081.1439;0.004302, 11.549200, 43.803900
-20992.055555555555;101;0;5;2;2;1254.1547;0.004302, 11.549200, 43.803900
-20703.916666666668;115;0;5;2;2;1428.8519;0.004302, 11.549200, 43.803900
-18909.11111111111;122;0;5;2;2;1516.8328;0.004302, 11.549200, 43.803900
-16936.36111111111;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
-15949.694444444445;134;0;5;2;2;1668.638;0.004302, 11.549200, 43.803900
-10199.805555555555;195;0;5;2;2;2459.47;0.004302, 11.549200, 43.803900
-9602.527777777777;40;0;5;2;2;512.6546;0.004302, 11.549200, 43.803900
-7114.583333333332;275;0;5;2;2;3545.15;0.004302, 11.549200, 43.803900
-6768.527777777777;59;0;5;2;2;740.1809;0.004302, 11.549200, 43.803900
-5384.0;1408;0;5;2;2;24833.0429;0.004302, 11.549200, 43.803900
-3083.916666666668;1480;0;5;2;2;26559.0636;0.004302, 11.549200, 43.803900
-1942.4722222222226;34;0;5;2;2;441.4495;0.004302, 11.549200, 43.803900
-845.4444444444453;35;0;5;2;2;453.2955;0.004302, 11.549200, 43.803900
1325.8611111111095;42;0;5;2;2;536.4585;0.004302, 11.549200, 43.803900
1375.9722222222226;91;0;5;2;2;1130.4035;0.004302, 11.549200, 43.803900
1558.2777777777774;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
1613.4444444444453;89;0;5;2;2;1105.7565;0.004302, 11.549200, 43.803900
2118.1944444444453;229;0;5;2;2;2914.1561;0.004302, 11.549200, 43.803900
2350.7777777777774;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
2435.8888888888905;119;0;5;2;2;1479.0751;0.004302, 11.549200, 43.803900
2503.1944444444453;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
2580.5;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
2712.1388888888905;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
2758.3888888888905;45;0;5;2;2;572.2288;0.004302, 11.549200, 43.803900
2913.2777777777774;45;0;5;2;2;572.2288;0.004302, 11.549200, 43.803900
2934.4444444444453;198;0;5;2;2;2499.1893;0.004302, 11.549200, 43.803900
2935.8888888888905;41;3;5;2;2;-999.0;0.004302, 11.549200, 43.803900
2936.2777777777774;211;1;5;2;2;2131.487;0.004302, 11.549200, 43.803900
2985.75;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
2992.416666666668;131;0;5;2;2;1630.5706;0.004302, 11.549200, 43.803900
3001.7222222222226;63;0;5;2;2;788.4769;0.004302, 11.549200, 43.803900
3009.2222222222226;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
3017.5;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
3042.25;138;0;5;2;2;1719.5151;0.004302, 11.549200, 43.803900
3082.7222222222226;101;0;5;2;2;1254.1547;0.004302, 11.549200, 43.803900
3092.8055555555547;80;0;5;2;2;995.2708;0.004302, 11.549200, 43.803900
3101.6944444444453;61;0;5;2;2;764.3117;0.004302, 11.549200, 43.803900
3282.1111111111095;96;0;5;2;2;1192.1716;0.004302, 11.549200, 43.803900
3457.25;49;0;5;2;2;620.0431;0.004302, 11.549200, 43.803900
3714.5555555555547;40;0;5;2;2;512.6546;0.004302, 11.549200, 43.803900
3933.666666666668;129;0;5;2;2;1605.2353;0.004302, 11.549200, 43.803900
3996.5277777777774;56;0;5;2;2;704.0492;0.004302, 11.549200, 43.803900
4310.722222222223;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
4405.666666666664;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
4471.6111111111095;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
4581.305555555555;105;0;5;2;2;1303.8961;0.004302, 11.549200, 43.803900
4607.222222222219;119;0;5;2;2;1479.0751;0.004302, 11.549200, 43.803900
4646.916666666664;66;0;5;2;2;824.7893;0.004302, 11.549200, 43.803900
4747.527777777781;47;0;5;2;2;596.1188;0.004302, 11.549200, 43.803900
4814.444444444445;64;0;5;2;2;800.5725;0.004302, 11.549200, 43.803900
4829.6388888888905;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
4950.333333333336;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
4985.25;54;0;5;2;2;680.0045;0.004302, 11.549200, 43.803900
5106.8611111111095;40;0;5;2;2;512.6546;0.004302, 11.549200, 43.803900
5350.6388888888905;50;0;5;2;2;632.0182;0.004302, 11.549200, 43.803900
5955.194444444445;107;0;5;2;2;1328.8185;0.004302, 11.549200, 43.803900
6418.6111111111095;81;0;5;2;2;1007.5126;0.004302, 11.549200, 43.803900
6616.916666666664;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
6766.333333333336;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
6861.8611111111095;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
7746.3888888888905;109;0;5;2;2;1353.7752;0.004302, 11.549200, 43.803900
7949.916666666664;77;0;5;2;2;958.5971;0.004302, 11.549200, 43.803900
9519.527777777781;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
9740.916666666664;1123;0;5;2;2;18438.5541;0.004302, 11.549200, 43.803900
10084.25;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
10587.055555555555;106;0;5;2;2;1316.353;0.004302, 11.549200, 43.803900
10952.444444444445;103;0;5;2;2;1279.0082;0.004302, 11.549200, 43.803900
11248.722222222219;1618;0;5;2;2;29991.9332;0.004302, 11.549200, 43.803900
11769.25;107;0;5;2;2;1328.8185;0.004302, 11.549200, 43.803900
12715.61111111111;56;0;5;2;2;704.0492;0.004302, 11.549200, 43.803900
13379.416666666664;49;0;5;2;2;620.0431;0.004302, 11.549200, 43.803900
13459.027777777781;1016;0;5;2;2;16218.2467;0.004302, 11.549200, 43.803900
13588.75;65;0;5;2;2;812.6766;0.004302, 11.549200, 43.803900
14252.527777777781;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
14663.777777777781;100;0;5;2;2;1241.7409;0.004302, 11.549200, 43.803900
14907.555555555555;36;0;5;2;2;465.1501;0.004302, 11.549200, 43.803900
15074.805555555555;98;0;5;2;2;1216.939;0.004302, 11.549200, 43.803900
15190.86111111111;1504;0;5;2;2;27144.3149;0.004302, 11.549200, 43.803900
15549.0;48;0;5;2;2;608.0766;0.004302, 11.549200, 43.803900
15809.194444444445;51;0;5;2;2;644.0018;0.004302, 11.549200, 43.803900
16264.0;49;0;5;2;2;620.0431;0.004302, 11.549200, 43.803900
16844.555555555555;1484;0;5;2;2;26656.2613;0.004302, 11.549200, 43.803900
16997.75;105;0;5;2;2;1303.8961;0.004302, 11.549200, 43.803900
18100.694444444445;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
18149.25;1010;0;5;2;2;16096.6601;0.004302, 11.549200, 43.803900
18547.36111111111;35;0;5;2;2;453.2955;0.004302, 11.549200, 43.803900
19163.25;51;0;5;2;2;644.0018;0.004302, 11.549200, 43.803900
19366.22222222222;55;0;5;2;2;692.0225;0.004302, 11.549200, 43.803900
19830.5;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
19942.805555555555;87;0;5;2;2;1081.1439;0.004302, 11.549200, 43.803900
20225.97222222222;140;0;5;2;2;1745.0052;0.004302, 11.549200, 43.803900
21292.333333333336;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
21337.555555555555;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
21811.5;288;0;5;2;2;3726.7737;0.004302, 11.549200, 43.803900
21817.27777777778;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
21934.0;51;0;5;2;2;644.0018;0.004302, 11.549200, 43.803900
22769.61111111111;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
23508.75;92;0;5;2;2;1142.7399;0.004302, 11.549200, 43.803900
24052.47222222222;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
24182.27777777778;846;0;5;2;2;12893.2226;0.004302, 11.549200, 43.803900
26534.944444444445;36;0;5;2;2;465.1501;0.004302, 11.549200, 43.803900
28211.805555555555;50;0;5;2;2;632.0182;0.004302, 11.549200, 43.803900
28368.194444444445;43;0;5;2;2;548.3733;0.004302, 11.549200, 43.803900
31212.166666666664;70;0;5;2;2;873.3262;0.004302, 11.549200, 43.803900
33261.916666666664;79;0;5;2;2;983.0376;0.004302, 11.549200, 43.803900
35067.194444444445;1150;0;5;2;2;19014.3822;0.004302, 11.549200, 43.803900
36433.333333333336;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
37399.66666666667;71;0;5;2;2;885.482;0.004302, 11.549200, 43.803900
40514.88888888889;43;0;5;2;2;548.3733;0.004302, 11.549200, 43.803900
40670.41666666667;43;0;5;2;2;548.3733;0.004302, 11.549200, 43.803900
40951.61111111111;58;0;5;2;2;728.1284;0.004302, 11.549200, 43.803900
41555.0;57;0;5;2;2;716.0845;0.004302, 11.549200, 43.803900
43014.19444444444;54;0;5;2;2;680.0045;0.004302, 11.549200, 43.803900
44038.5;86;0;5;2;2;1068.8505;0.004302, 11.549200, 43.803900
44987.47222222222;102;0;5;2;2;1266.5772;0.004302, 11.549200, 43.803900
45020.66666666667;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
45085.75;1079;0;5;2;2;17513.6062;0.004302, 11.549200, 43.803900
47610.88888888889;67;0;5;2;2;836.9106;0.004302, 11.549200, 43.803900
47798.80555555556;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
48273.47222222222;71;0;5;2;2;885.482;0.004302, 11.549200, 43.803900
50967.58333333333;1645;0;5;2;2;30682.7456;0.004302, 11.549200, 43.803900
52897.02777777778;55;0;5;2;2;692.0225;0.004302, 11.549200, 43.803900
54209.91666666667;1647;0;5;2;2;30734.1664;0.004302, 11.549200, 43.803900
58154.05555555556;80;0;5;2;2;995.2708;0.004302, 11.549200, 43.803900
58311.25;232;0;5;2;2;2954.753;0.004302, 11.549200, 43.803900
61264.69444444444;44;0;5;2;2;560.2968;0.004302, 11.549200, 43.803900
61929.08333333333;104;0;5;2;2;1291.4479;0.004302, 11.549200, 43.803900
61962.94444444444;82;0;5;2;2;1019.7629;0.004302, 11.549200, 43.803900
62186.55555555556;58;0;5;2;2;728.1284;0.004302, 11.549200, 43.803900
62637.25;66;0;5;2;2;824.7893;0.004302, 11.549200, 43.803900
62677.69444444444;645;0;5;2;2;9282.6526;0.004302, 11.549200, 43.803900
63134.08333333333;85;0;5;2;2;1056.5657;0.004302, 11.549200, 43.803900
65122.33333333333;1719;0;5;2;2;32608.2344;0.004302, 11.549200, 43.803900
65566.05555555556;1754;0;5;2;2;33535.3496;0.004302, 11.549200, 43.803900
67097.69444444444;42;0;5;2;2;536.4585;0.004302, 11.549200, 43.803900
69488.91666666667;46;0;5;2;2;584.1695;0.004302, 11.549200, 43.803900
75911.83333333333;444;0;5;2;2;6019.6686;0.004302, 11.549200, 43.803900
76087.11111111111;41;0;5;2;2;524.5523;0.004302, 11.549200, 43.803900
79908.25;77;0;5;2;2;958.5971;0.004302, 11.549200, 43.803900
80462.11111111111;335;0;5;2;2;4395.5442;0.004302, 11.549200, 43.803900
80902.02777777778;373;0;5;2;2;4950.1467;0.004302, 11.549200, 43.803900
81813.63888888889;49;0;5;2;2;620.0431;0.004302, 11.549200, 43.803900
85101.13888888889;67;0;5;2;2;836.9106;0.004302, 11.549200, 43.803900
87364.38888888889;76;0;5;2;2;946.3897;0.004302, 11.549200, 43.803900
87859.83333333333;216;0;5;2;2;2739.1312;0.004302, 11.549200, 43.803900
88037.77777777778;69;0;5;2;2;861.1791;0.004302, 11.549200, 43.803900
88244.22222222222;335;0;5;2;2;4395.5442;0.004302, 11.549200, 43.803900
88783.33333333333;41;0;5;2;2;524.5523;0.004302, 11.549200, 43.803900
90344.58333333333;69;0;5;2;2;861.1791;0.004302, 11.549200, 43.803900
91498.94444444444;142;0;5;2;2;1770.5298;0.004302, 11.549200, 43.803900
95367.61111111111;394;0;5;2;2;5261.9674;0.004302, 11.549200, 43.803900
97137.52777777778;1430;0;5;2;2;25355.7062;0.004302, 11.549200, 43.803900
98046.91666666667;1688;0;5;2;2;31795.8766;0.004302, 11.549200, 43.803900
99014.80555555556;1119;0;5;2;2;18353.7797;0.004302, 11.549200, 43.803900
100768.72222222222;40;0;5;2;2;512.6546;0.004302, 11.549200, 43.803900
101325.33333333333;1419;0;5;2;2;25093.8541;0.004302, 11.549200, 43.803900
102235.02777777778;55;0;5;2;2;692.0225;0.004302, 11.549200, 43.803900
102699.05555555556;42;0;5;2;2;536.4585;0.004302, 11.549200, 43.803900
103938.91666666666;170;0;5;2;2;2131.487;0.004302, 11.549200, 43.803900
106570.33333333334;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
106784.33333333334;157;0;5;2;2;1963.0609;0.004302, 11.549200, 43.803900
108275.05555555556;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
114299.33333333334;55;0;5;2;2;692.0225;0.004302, 11.549200, 43.803900
117601.0;54;0;5;2;2;680.0045;0.004302, 11.549200, 43.803900
120017.77777777778;215;0;5;2;2;2725.728;0.004302, 11.549200, 43.803900
121924.77777777778;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
125742.52777777778;173;0;5;2;2;2170.5611;0.004302, 11.549200, 43.803900
125796.75;67;0;5;2;2;836.9106;0.004302, 11.549200, 43.803900
126390.91666666666;508;0;5;2;2;7020.9114;0.004302, 11.549200, 43.803900
127101.44444444444;74;0;5;2;2;922.0008;0.004302, 11.549200, 43.803900
128181.61111111112;54;0;5;2;2;680.0045;0.004302, 11.549200, 43.803900
129157.55555555556;213;0;5;2;2;2698.9473;0.004302, 11.549200, 43.803900
129989.5;47;0;5;2;2;596.1188;0.004302, 11.549200, 43.803900
131098.86111111112;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
134422.22222222222;292;0;5;2;2;3782.9504;0.004302, 11.549200, 43.803900
135103.83333333334;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
139156.52777777778;1650;0;5;2;2;30811.3622;0.004302, 11.549200, 43.803900
139339.38888888888;1666;0;5;2;2;31224.3803;0.004302, 11.549200, 43.803900
141359.91666666666;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
142678.91666666666;62;0;5;2;2;776.39;0.004302, 11.549200, 43.803900
144011.69444444444;35;0;5;2;2;453.2955;0.004302, 11.549200, 43.803900
144898.41666666666;310;0;5;2;2;4037.4493;0.004302, 11.549200, 43.803900
148644.97222222222;511;0;5;2;2;7068.7093;0.004302, 11.549200, 43.803900
152958.33333333334;1851;0;5;2;2;36159.8619;0.004302, 11.549200, 43.803900
153876.0;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
168540.19444444444;928;0;5;2;2;14466.0167;0.004302, 11.549200, 43.803900
169178.94444444444;1676;0;5;2;2;31483.6352;0.004302, 11.549200, 43.803900
170740.16666666666;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
172633.72222222222;763;0;5;2;2;11360.1599;0.004302, 11.549200, 43.803900
172975.30555555556;79;0;5;2;2;983.0376;0.004302, 11.549200, 43.803900
174458.16666666666;64;0;5;2;2;800.5725;0.004302, 11.549200, 43.803900
177427.38888888888;237;0;5;2;2;3022.5865;0.004302, 11.549200, 43.803900
178219.47222222222;35;0;5;2;2;453.2955;0.004302, 11.549200, 43.803900
182099.33333333334;139;0;5;2;2;1732.2558;0.004302, 11.549200, 43.803900
182650.47222222222;57;0;5;2;2;716.0845;0.004302, 11.549200, 43.803900
183113.80555555556;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
185290.86111111112;262;0;5;2;2;3364.9802;0.004302, 11.549200, 43.803900
185739.41666666666;32;0;5;2;2;417.7832;0.004302, 11.549200, 43.803900
186940.47222222222;375;0;5;2;2;4979.6805;0.004302, 11.549200, 43.803900
189827.91666666666;1619;0;5;2;2;30017.407;0.004302, 11.549200, 43.803900
190606.02777777778;1709;0;5;2;2;32345.2802;0.004302, 11.549200, 43.803900
196853.5;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
198107.52777777778;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
198383.19444444444;33;0;5;2;2;429.6121;0.004302, 11.549200, 43.803900
199439.77777777778;160;0;5;2;2;2001.7994;0.004302, 11.549200, 43.803900
200212.05555555556;781;0;5;2;2;11687.5983;0.004302, 11.549200, 43.803900
202569.30555555556;173;0;5;2;2;2170.5611;0.004302, 11.549200, 43.803900
204397.05555555556;175;0;5;2;2;2196.6535;0.004302, 11.549200, 43.803900
207183.30555555556;1628;0;5;2;2;30247.0584;0.004302, 11.549200, 43.803900
207461.88888888888;39;0;5;2;2;500.7656;0.004302, 11.549200, 43.803900
208110.38888888888;1646;0;5;2;2;30708.4517;0.004302, 11.549200, 43.803900
208759.05555555556;86;0;5;2;2;1068.8505;0.004302, 11.549200, 43.803900
209762.11111111112;40;0;5;2;2;512.6546;0.004302, 11.549200, 43.803900
218999.61111111112;43;0;5;2;2;548.3733;0.004302, 11.549200, 43.803900
219802.58333333334;31;0;5;2;2;405.963;0.004302, 11.549200, 43.803900
221832.16666666666;1460;0;5;2;2;26075.1396;0.004302, 11.549200, 43.803900
222111.72222222222;538;0;5;2;2;7502.3748;0.004302, 11.549200, 43.803900
222827.86111111112;92;0;5;2;2;1142.7399;0.004302, 11.549200, 43.803900
225473.16666666666;1167;0;5;2;2;19380.1582;0.004302, 11.549200, 43.803900
226901.27777777778;651;0;5;2;2;9385.3979;0.004302, 11.549200, 43.803900
228306.52777777778;1730;0;5;2;2;32898.4778;0.004302, 11.549200, 43.803900
228308.69444444444;59;3;5;2;2;-999.0;0.004302, 11.549200, 43.803900
228309.05555555556;147;1;5;2;2;1093.4459;0.004302, 11.549200, 43.803900
233010.77777777778;129;0;5;2;2;1605.2353;0.004302, 11.549200, 43.803900
234846.55555555556;1001;0;5;2;2;15914.8608;0.004302, 11.549200, 43.803900
236544.05555555556;49;0;5;2;2;620.0431;0.004302, 11.549200, 43.803900
238731.3333333333;167;0;5;2;2;2092.4904;0.004302, 11.549200, 43.803900
241083.69444444444;42;0;5;2;2;536.4585;0.004302, 11.549200, 43.803900
241432.94444444444;133;0;5;2;2;1655.9403;0.004302, 11.549200, 43.803900
241454.52777777775;179;0;5;2;2;2248.9415;0.004302, 11.549200, 43.803900
247468.77777777775;736;0;5;2;2;10874.2288;0.004302, 11.549200, 43.803900
249769.61111111112;1742;0;5;2;2;33216.2943;0.004302, 11.549200, 43.803900
249921.52777777775;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
253671.38888888888;80;0;5;2;2;995.2708;0.004302, 11.549200, 43.803900
254438.38888888888;125;0;5;2;2;1554.668;0.004302, 11.549200, 43.803900
256366.3333333333;102;0;5;2;2;1266.5772;0.004302, 11.549200, 43.803900
256460.55555555556;1682;0;5;2;2;31639.601;0.004302, 11.549200, 43.803900
259775.80555555556;74;0;5;2;2;922.0008;0.004302, 11.549200, 43.803900
263348.44444444444;93;0;5;2;2;1155.0849;0.004302, 11.549200, 43.803900
264136.22222222225;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
265671.9166666667;134;0;5;2;2;1668.638;0.004302, 11.549200, 43.803900
266069.0;47;0;5;2;2;596.1188;0.004302, 11.549200, 43.803900
268171.97222222225;138;0;5;2;2;1719.5151;0.004302, 11.549200, 43.803900
268478.0833333333;1627;0;5;2;2;30221.5071;0.004302, 11.549200, 43.803900
269335.30555555556;131;0;5;2;2;1630.5706;0.004302, 11.549200, 43.803900
271647.75;600;0;5;2;2;8521.9359;0.004302, 11.549200, 43.803900
271870.05555555556;189;0;5;2;2;2380.2637;0.004302, 11.549200, 43.803900
272889.5833333333;54;0;5;2;2;680.0045;0.004302, 11.549200, 43.803900
273959.44444444444;1641;0;5;2;2;30580.0073;0.004302, 11.549200, 43.803900
279106.4166666667;52;0;5;2;2;655.9941;0.004302, 11.549200, 43.803900
279585.1388888889;1594;0;5;2;2;29383.1429;0.004302, 11.549200, 43.803900
282561.1666666667;310;0;5;2;2;4037.4493;0.004302, 11.549200, 43.803900
283939.19444444444;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
292413.27777777775;671;0;5;2;2;9730.1188;0.004302, 11.549200, 43.803900
292915.22222222225;74;0;5;2;2;922.0008;0.004302, 11.549200, 43.803900
294931.52777777775;1741;0;5;2;2;33189.7622;0.004302, 11.549200, 43.803900
299057.1666666667;47;0;5;2;2;596.1188;0.004302, 11.549200, 43.803900
301068.47222222225;223;0;5;2;2;2833.1947;0.004302, 11.549200, 43.803900
302779.1666666667;38;0;5;2;2;488.8852;0.004302, 11.549200, 43.803900
303497.6666666667;142;0;5;2;2;1770.5298;0.004302, 11.549200, 43.803900
304710.6666666667;43;0;5;2;2;548.3733;0.004302, 11.549200, 43.803900
305662.5833333333;165;0;5;2;2;2066.5357;0.004302, 11.549200, 43.803900
311142.9166666667;68;0;5;2;2;849.0406;0.004302, 11.549200, 43.803900
317611.97222222225;83;0;5;2;2;1032.0219;0.004302, 11.549200, 43.803900
323941.52777777775;107;0;5;2;2;1328.8185;0.004302, 11.549200, 43.803900
329772.3333333333;69;0;5;2;2;861.1791;0.004302, 11.549200, 43.803900
334776.1111111111;110;0;5;2;2;1366.2665;0.004302, 11.549200, 43.803900
339794.22222222225;1645;0;5;2;2;30682.7456;0.004302, 11.549200, 43.803900
341198.05555555556;1577;0;5;2;2;28954.9148;0.004302, 11.549200, 43.803900
341231.8611111111;37;0;5;2;2;477.0133;0.004302, 11.549200, 43.803900
341439.3333333333;154;0;5;2;2;1924.3998;0.004302, 11.549200, 43.803900
341943.47222222225;1476;0;5;2;2;26462.0035;0.004302, 11.549200, 43.803900
342267.69444444444;40;0;5;2;2;512.6546;0.004302, 11.549200, 43.803900
343814.0833333333;106;0;5;2;2;1316.353;0.004302, 11.549200, 43.803900
